,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.wait,timings.ssl,timings.dns,timings.send,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,response._error,request.queryString.name
169,,2019-10-12T08:18:40.405+03:00,POST,https://ap.lijit.com/rtb/bid?src=prebid_prebid_1.34.0,HTTP/1.1,492,202,,200,OK,HTTP/1.1,0,application/json,,,551,50,,,97,299,0,1,318,0,0,216.52.2.19,,417,,value
170,,2019-10-12T08:18:40.420+03:00,GET,https://cdn.districtm.io/ids/idsync.4fd5df3e.js,HTTP/1.1,914,0,,304,Not Modified,HTTP/1.1,0,,,,566,0,,,92,449,0,0,472,0,0,104.16.68.69,,566,,
171,,2019-10-12T08:18:40.429+03:00,GET,https://ib.adnxs.com/jpt?id=14988416&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=50&cc=154&ivt=13&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.af1vw4luj,HTTP/1.1,770,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,813,0,,,93,-1,-1,0,-1,0,-1,185.33.223.200,,94,,value
172,,2019-10-12T08:18:40.431+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=Microdata&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570857519915&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22meta%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%7D&cd[OpenGraph]=%7B%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22og%3Atitle%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22og%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%7B%22%40context%22%3A%22http%3A%2F%2Fschema.org%22%2C%22%40type%22%3A%22Organization%22%2C%22url%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22logo%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fimages%2Flogo.png%22%2C%22potentialAction%22%3A%7B%22%40type%22%3A%22SearchAction%22%2C%22target%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fsearch%2F%3Fs%3D%7Bsearch_term_string%7D%22%2C%22query-input%22%3A%22required%20name%3Dsearch_term_string%22%7D%2C%22sameAs%22%3A%5B%22https%3A%2F%2Fwww.facebook.com%2FSporcle%22%2C%22https%3A%2F%2Fwww.twitter.com%2Fsporcle%22%2C%22https%3A%2F%2Fwww.youtube.com%2Fc%2Fsporcle%22%2C%22https%3A%2F%2Fplus.google.com%2F%2Bsporcle%2F%22%5D%7D%5D&sw=800&sh=600&v=2.9.5&r=stable&ec=2&o=158&fbp=fb.1.1570857405845.464471271&it=1570857519313&coo=false&es=automatic&exp=w0&rqm=GET,HTTP/1.1,2312,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,85,282,0,1,315,0,0,157.240.1.35,,403,,value
173,,2019-10-12T08:18:40.442+03:00,OPTIONS,https://pa.rxthdr.com/v3/c?publisherId=77361626-29f3-4a0b-acf4-156a20f0699f&host=sporcle.com,HTTP/1.1,511,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,358,0,,,154,439,86,0,462,0,0,52.6.53.150,,703,,value
174,,2019-10-12T08:18:40.454+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push.html,HTTP/1.1,577,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,842,652,,,87,-1,-1,0,-1,0,-1,216.58.205.226,,88,,
175,,2019-10-12T08:18:40.461+03:00,POST,https://hb.emxdgt.com/?t=3000&ts=1570857519878,HTTP/1.1,440,276,,204,No Content,HTTP/1.1,0,text/html,,,307,0,,,112,534,20,0,558,0,0,18.196.104.43,,691,,value
176,,2019-10-12T08:18:40.584+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsu6PRJYoybC6CQzUPnHuj1aZJ0oNwFNT31XPf66lt8D-e7OuvQ-IpR7EYfVF0URUMTKvZS7jZ8PTFHuZAJIEdmHahfS1v5FwiAn67620hqO90bqG7w&sai=AMfl-YStZYvlPFSQOTma_l2ghFBDa7i2WbEJliITNGeewGrS0GoBBdlY0Y1DHJwLbNWgZaLRGGLtLLqyw9T0IhVmuEBPMnrNfERBx27LXVgrfcex6oS5Uw2WwJU6WkU&sig=Cg0ArKJSzBcrxYNu9SpzEAE&cid=CAASEuRogFfSpC1seCPPNwHiGf-Krg&adk=3241475122&tt=-1&bs=793%2C579&mtos=1155,1155,1155,1155,1155&tos=1155,0,0,0,0&p=5,33,95,761&gcm=1&lcs=1&mcvt=1155&rs=3&ht=0&tfs=154&tls=1309&mc=1&lte=1&bas=0&bac=0&met=no&avms=nio&niot_obs=67&niot_cbk=98&md=2&lm=2&rst=1570857519253&dlt=301&rpt=3&isd=0&msd=0&oseid=3&xdi=0&ps=992%2C8132&ss=800%2C600&pt=-1&bin=1&deb=1-1-4-16-8-13-52-8-0-0-0&tvt=1302&r=v&id=osdim&vs=4&uc=1&upc=0&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=728x90&itpl=22&v=20191011",HTTP/1.1,1209,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,97,-1,-1,0,-1,0,-1,216.58.205.226,,98,,value
177,,2019-10-12T08:18:40.594+03:00,GET,"https://ad.360yield.com/hb?jsonp={%22bid_request%22:{%22id%22:%2232aa31570b72d02%22,%22version%22:%224.4.0-JS-5.1%22,%22imp%22:[{%22id%22:%2218987ac739bd7fe%22,%22pid%22:%2222111536%22,%22tid%22:%22fc0fab11-b062-45d3-9290-ffda57825077%22,%22banner%22:{}}]}}",HTTP/1.1,702,0,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,324,106,,,252,605,74,0,638,0,0,18.136.161.128,,965,,value
178,,2019-10-12T08:18:40.604+03:00,GET,https://g2.gumgum.com/hbid/imp?si=18036&pi=3&gdprApplies=true&gdprConsent=null&vw=800&vh=600&sw=800&sh=600&pu=https%3A%2F%2Fwww.sporcle.com%2F&ce=true&dpr=1&jcsi=%5Bobject%20Object%5D&,HTTP/1.1,556,0,,200,OK,HTTP/1.1,0,application/json;charset=UTF-8,,,760,101,,,338,704,0,0,727,0,0,54.92.57.79,,1067,,value
179,,2019-10-12T08:18:40.607+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=CBJf2RWahXai7A4rUgAeUp4HoAbDKuZBYwbbj3ocKrNCV4bQJEAEg-72bGmD5uvSDnBCgAY6i8tcCyAEBqQIaJsJdLR-TPuACAKgDAcgDmwSqBNABT9Bt9QDduI7OfPm3sVuU_vdtxEFj-g8YO0D2IUofLRFSMsKMXiHPAEngiv2Vmu4o5-kVQGe815RVoCdh-hCIs2Ut2ZdMji33RsDSUxudhE_AOMyMSxuca3DSJfZM4J7U94_iD1-JxYbI0NmsIZs1Y5pylbmD4vIr6chlQMOGXb3hOPBTtie-AYxkcK802KhsKvL2ocRORjrWVC9AzU3O8kb2N85ATiLhNtRGIQvcfNXjI14DA51sVNKjAmEwmlJsz-z63OoLE_zujDtphHJ_EsAEruGutJUC4AQBkgUECAQYAZIFBAgFGASAB9rdjagBqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcB8gcDEM1E0ggHCIBhEAEYHYAKA9gTDA&sigh=EBxyQ1AYmbU&tpd=AGWhJms_L8RxFe6QmK47BfRzPJm8pVBVDfY9fdX5ySDbefoUgQ,HTTP/1.1,1141,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,99,242,0,0,268,0,0,216.58.207.34,,368,,value
180,,2019-10-12T08:18:40.608+03:00,POST,https://brightcombid.marphezis.com/hb,HTTP/1.1,431,307,,204,No Content,HTTP/1.1,0,text/plain,,,244,0,,,169,707,1,0,733,0,0,52.70.38.97,,904,,
181,,2019-10-12T08:18:40.643+03:00,GET,https://hb.aralego.com/header?ver=ADGENT_PREBID-2018011501&ifr=0&bl=en-US&je=1&dnt=0&host=www.sporcle.com&u=https%3A%2F%2Fwww.sporcle.com%2F&ru=&adid=ad-8A2A9236DE933ED9FB7A926D7EA36879&w=300&h=250&,HTTP/1.1,570,0,,204,No Content,HTTP/1.1,0,,,,179,0,,,337,723,0,0,752,0,0,209.58.188.181,,1091,,value
182,,2019-10-12T08:18:40.666+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=17062&site_id=153530&zone_id=771346&size_id=15&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.34.0&x_source.tid=fc0fab11-b062-45d3-9290-ffda57825077&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.15633488376179683,HTTP/1.1,1863,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,101,702,0,0,733,0,0,69.173.144.142,,836,,value
183,,2019-10-12T08:18:40.692+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13JqEIft-55gq1k4Ppi5UkArvaycD4TH,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,87,195,0,0,215,0,0,172.217.23.130,,304,,value
184,,2019-10-12T08:18:40.781+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=21f1a79e26b3c6&ju=https%3A//www.sporcle.com/&jr=&nl=121%252C100%252C225%252C181%252C2811&ul=153%252C113%252C239%252C200%252C2837&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier1&c.pf=105&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,875,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,106,353,0,0,381,0,0,34.95.120.147,,489,,value
185,,2019-10-12T08:18:40.804+03:00,GET,https://apex.go.sonobi.com/trinity.json?key_maker=%7B%222ab8258b6c1a8d%22%3A%224c4c920a6cf262ee66db%7C300x250%22%7D&ref=https%3A%2F%2Fwww.sporcle.com%2F&s=17759569-2631-4b4f-b822-884bbbdcd8f3&pv=23791744-7b8e-482a-8f16-6ccf089a57cc&vp=mobile&lib_name=prebid&lib_v=1.34.0&us=5&,HTTP/1.1,749,0,,200,OK,HTTP/1.1,0,application/json,,,954,151,,,263,863,0,0,886,0,0,72.34.250.78,,1151,,value
186,,2019-10-12T08:18:40.805+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier2;cmd=bid;cors=yes;bidfloor=0.65;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,189,528,0,0,565,0,0,152.199.21.89,,756,,
187,,2019-10-12T08:18:40.807+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=2cc88718128905&ju=https%3A//www.sporcle.com/&jr=&nl=121%252C100%252C225%252C181%252C2811&ul=153%252C113%252C239%252C200%252C2837&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier2&c.pf=50&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,874,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,132,340,0,0,366,0,0,34.95.120.147,,500,,value
188,,2019-10-12T08:18:40.827+03:00,GET,https://sic.33across.com/session/600/tx6h5xo_/websocket?JSESSIONID=20hx60si-etbnuhze-4fcrafke-1p6554a0,HTTP/1.1,824,0,,400,Bad Request,HTTP/1.1,0,,,,405,29,,,167,549,153,0,586,0,0,3.85.150.36,,908,,value
189,,2019-10-12T08:18:40.828+03:00,GET,https://cm.g.doubleclick.net/pixel/attr?d=AHNF13KpzHHKG4NPTS1F4LKdYQ7B9_pNO_oW,HTTP/1.1,561,0,,204,No Content,HTTP/1.1,0,text/html,,,512,0,,,97,160,0,0,186,0,0,172.217.23.130,,283,,value
190,,2019-10-12T08:18:40.859+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier3;cmd=bid;cors=yes;bidfloor=0.43;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,47,,,552,412,0,0,439,19,0,152.199.21.89,,1012,,
191,,2019-10-12T08:18:40.859+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=20c5964c4340c5&ju=https%3A//www.sporcle.com/&jr=&nl=121%252C100%252C225%252C181%252C2811&ul=153%252C113%252C239%252C200%252C2837&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier3&c.pf=35&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,874,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,113,216,0,0,251,0,0,34.95.120.147,,365,,value
192,,2019-10-12T08:18:40.871+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier1;cmd=bid;cors=yes;bidfloor=1.31;v=2;,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,538,532,0,0,607,0,0,152.199.21.89,,1146,,
193,,2019-10-12T08:18:40.883+03:00,POST,https://ssc.33across.com/api/exchange,HTTP/1.1,431,682,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,544,149,,,174,378,0,0,403,0,0,35.171.177.238,,578,,
194,,2019-10-12T08:18:40.884+03:00,GET,https://ps.eyeota.net/match?uid=XaFmRgAAAFi0Zgxi&bid=0rijhbu&dc_rc=1&dc_mr=1&dc_orig=c9gd671&&_test=XaFmRgAAAFi0Zgxi,HTTP/1.1,543,0,,200,OK,HTTP/1.1,0,image/gif,,,103,70,,,96,270,0,0,290,0,0,18.195.52.121,,387,,value
195,,2019-10-12T08:18:40.895+03:00,GET,https://dmx.districtm.io/s/v1/users/10002,HTTP/1.1,858,0,,302,Found,HTTP/1.1,0,,,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WTTFabEUyVm5ZeFYxWTNkMFZpWkcwMlRVWjVlVXBpZUhGTSJ9.yRuFXFBDzJPkOk0Ve0e4DJzJDd3eKd4BHYXkVqcJi6oPHTrRJiKA_7OLXZ-QNked4MBKRVcJFFd7YDkxTtuqAA,828,0,,,105,281,0,0,309,0,0,104.16.68.69,,415,,
196,,2019-10-12T08:18:40.967+03:00,GET,https://pa.rxthdr.com/v3/c?publisherId=77361626-29f3-4a0b-acf4-156a20f0699f&host=sporcle.com,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,application/json,,,370,21,,,163,325,0,0,344,0,0,52.6.53.150,,508,,value
197,,2019-10-12T08:18:41.123+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=472186446125314&correlator=2081886408282186&output=ldjh&impl=fif&eid=21062420%2C21062888%2C21063818%2C21064170%2C21064520&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191012&iu=%2F27794161%2Fsporcle.com_Web_300x250_7&sz=300x250&scp=refurl%3Dsporcle.com%26floor_group%3Dctrl_group%26hour%3D5%26adx_floor%3D1%26Exclude_Adx%3DN%26instBid_bidder%3Dnofill%26instBid_pb%3D0%26instBid_adid%3Dnofill%26instBid_size%3D300x250%26impression_type%3Dinitial_load&cust_params=amznbid%3D0%26amznp%3D0&cookie=ID%3D0353963ac64bda1b%3AT%3D1570858353%3AS%3DALNI_MZtsY6stAoThF0wYCbUUtJ2fwSwyQ&cdm=www.sporcle.com&bc=31&abxe=1&lmt=1570857521&dt=1570857521109&dlt=1570857519162&idt=1921&ea=0&frm=23&biw=793&bih=579&isw=300&ish=250&oid=3&adx=640&ady=4796&adk=298440809&uci=qwdmddxzujs9&ifi=1&ifk=1586137047&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&nhd=1&iag=3&url=https%3A%2F%2Fwww.sporcle.com%2F&top=https%3A%2F%2Fwww.sporcle.com%2F&dssz=22&icsg=8431958&mso=1088&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&ga_vid=468627191.1570857227&ga_sid=1570857521&ga_hid=53374794&fws=256&ohw=0,HTTP/1.1,1652,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,826,128,,,289,-1,-1,0,-1,14,-1,216.58.207.34,,304,,value
198,,2019-10-12T08:18:41.150+03:00,POST,https://event.insticator.com/v1/event?event_name=event_pageview,HTTP/1.1,495,494,,201,Created,HTTP/1.1,0,,,,535,0,,,268,186,80,0,212,6,0,104.20.24.11,,568,,value
199,,2019-10-12T08:18:41.198+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,684,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,395,272,0,0,299,0,0,34.95.124.132,,695,,value
200,,2019-10-12T08:18:41.554+03:00,GET,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WTTFabEUyVm5ZeFYxWTNkMFZpWkcwMlRVWjVlVXBpZUhGTSJ9.yRuFXFBDzJPkOk0Ve0e4DJzJDd3eKd4BHYXkVqcJi6oPHTrRJiKA_7OLXZ-QNked4MBKRVcJFFd7YDkxTtuqAA,HTTP/1.1,772,0,,200,OK,HTTP/1.1,0,image/gif,,,303,43,,,218,518,0,0,548,0,0,54.239.17.112,,767,,value
201,,2019-10-12T08:18:41.559+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,203,455,0,0,480,1,0,216.58.205.226,,685,,value
202,,2019-10-12T08:18:41.599+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,684,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,368,-1,-1,0,-1,0,-1,34.95.124.132,,369,,value
203,,2019-10-12T08:18:41.610+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,2488,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,192,1144,0,0,1168,0,0,35.226.36.58,,1362,,
204,,2019-10-12T08:18:41.612+03:00,GET,https://sync.1rx.io/usersync2/rmpssp?sub=google&redir=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dr1%26google_push%3D%5BRX_SPD%5D%26google_hm%3D%5BRX_UUID_B64_BIN%5D&google_gid=CAESENlsUCx7aILnIsRE5nbkZ04&google_cver=1&google_push=AHNF13J7tfiJPtLZE8Wfp3RiN77MUeab6MJ37qXRiEtO,HTTP/1.1,769,0,,302,Found,HTTP/1.1,0,text/html,,https://cm.g.doubleclick.net/pixel?google_nid=r1&google_push=AHNF13J7tfiJPtLZE8Wfp3RiN77MUeab6MJ37qXRiEtO&google_hm=AWhAMdoS2UcuhuqnQ2akMbM,431,0,,,163,818,0,0,843,0,0,8.41.222.150,,1008,,value
205,,2019-10-12T08:18:41.612+03:00,POST,https://sic.33across.com/session/600/m94ec029/xhr_streaming?JSESSIONID=20hx60si-etbnuhze-4fcrafke-1p6554a0,HTTP/1.1,744,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,672,-1,,,165,584,0,0,609,0,0,3.85.150.36,,774,,value
206,,2019-10-12T08:18:41.615+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,149,433,0,0,464,0,0,216.58.205.226,,614,,value
207,,2019-10-12T08:18:41.620+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html?n=1,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,text/html,,,542,3491,,,143,456,0,0,493,3,0,172.217.16.129,,641,,value
208,,2019-10-12T08:18:41.623+03:00,GET,https://sync.1rx.io/usersync2/rmpssp?sub=google&redir=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dr1%26google_push%3D%5BRX_SPD%5D%26google_hm%3D%5BRX_UUID_B64_BIN%5D&google_gid=CAESENlsUCx7aILnIsRE5nbkZ04&google_cver=1&google_push=AHNF13JISkbj-qS46s_l-jMHZ7f6PV59n0Yzqv_aDczv4A,HTTP/1.1,771,0,,302,Found,HTTP/1.1,0,text/html,,https://cm.g.doubleclick.net/pixel?google_nid=r1&google_push=AHNF13JISkbj-qS46s_l-jMHZ7f6PV59n0Yzqv_aDczv4A&google_hm=AWhAMdoS2UcuhuqnQ2akMbM,433,0,,,160,931,45,0,957,0,0,8.41.222.150,,1163,,value
209,,2019-10-12T08:18:41.797+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=r1&google_push=AHNF13J7tfiJPtLZE8Wfp3RiN77MUeab6MJ37qXRiEtO&google_hm=AWhAMdoS2UcuhuqnQ2akMbM,HTTP/1.1,622,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,168,-1,-1,0,-1,0,-1,172.217.23.130,,170,,value
210,,2019-10-12T08:18:41.798+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=r1&google_push=AHNF13JISkbj-qS46s_l-jMHZ7f6PV59n0Yzqv_aDczv4A&google_hm=AWhAMdoS2UcuhuqnQ2akMbM,HTTP/1.1,624,0,,200,OK,HTTP/1.1,0,image/png,,,606,170,,,167,-1,-1,0,-1,0,-1,172.217.23.130,,168,,value
211,,2019-10-12T08:18:41.986+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,684,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,378,-1,-1,1,-1,0,-1,34.95.124.132,,380,,value
212,,2019-10-12T08:18:42.095+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,2440,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,270,-1,-1,2,-1,0,-1,35.226.36.58,,273,,
213,,2019-10-12T08:18:42.163+03:00,POST,https://sic.33across.com/session/600/m94ec029/xhr_send?JSESSIONID=20hx60si-etbnuhze-4fcrafke-1p6554a0,HTTP/1.1,782,1806,,204,No Content,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,203,331,0,1,353,0,0,3.85.150.36,,559,,value
214,,2019-10-12T08:18:42.172+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=2636300451349145&correlator=2006336017483340&output=ldjh&impl=fif&adsid=NT&eid=21062889%2C21063168%2C21063636%2C21064386&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191012&iu=%2F32867010%2FA_728x90&sz=728x90&scp=c%3D20%26r%3D110%26d%3Dsporcle2.com%26g%3Ddv3UEm-Yir5lQMacwqm_6l%26gd%3Ddv3UEm-Yir5lQMacwqm_6l%253Adesktop%26cc%3D154%26pf%3D50%26ivt%3D13%26iva%3D51%26ivb%3D32%26ivc%3D23%26ivd%3D9%26ive%3D2%26ivp%3D83%26osr%3D94%26pre%3Dapnx%253At%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26pre_sz%3Dapnx%253A0x0%2Caol%253A0x0%2Cox%253A0x0%2Cttx%253A0x0%26tier%3Dapnx%253A0%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26hb%3D0&cookie=ID%3D0353963ac64bda1b%3AT%3D1570858353%3AS%3DALNI_MZtsY6stAoThF0wYCbUUtJ2fwSwyQ&cdm=www.sporcle.com&bc=31&abxe=1&lmt=1570857522&dt=1570857522159&dlt=1570857519352&idt=132&ea=0&frm=23&biw=793&bih=579&isw=1&ish=1&oid=3&adx=-10000&ady=-9995&adk=657788913&uci=hzevkqha0gu2&ifi=1&ifk=3196415080&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&nhd=1&iag=3&url=https%3A%2F%2Fwww.sporcle.com%2F&top=https%3A%2F%2Fwww.sporcle.com%2F&dssz=4&icsg=170&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=1x0&msz=728x90&ga_vid=468627191.1570857227&ga_sid=1570857522&ga_hid=683994698&fws=256&ohw=0,HTTP/1.1,1781,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,826,113,,,250,-1,-1,1,-1,0,-1,216.58.207.34,,251,,value
215,,2019-10-12T08:18:42.172+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html?n=1,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,text/html,,,542,3491,,,193,-1,-1,0,-1,3,-1,172.217.16.129,,198,,value
