,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.ssl,timings.wait,timings.dns,timings.send,serverIPAddress,comment,time,response._error
187,,2019-10-11T19:33:02.232+03:00,GET,https://securepubads.g.doubleclick.net/pagead/adview?ai=CyMyCy7KgXebGI5Kx3gOL0bvAD5rR97RWuf-khtMHFBABIPu9mxpg-br0g5wQoAH_24rIA8gBAeACAKgDAaoEwgFP0LiFIJsJlEWCfnAdgIDR08wp1o40cS7ud4LZKn6ErMNqgk5kN-cohNhmINb7nEd1QyFPhKtegZ_WsVcg4CxhR4_JbAXIp3cCIg0sEPTrH2qi5NYyhBFko-MHZBLstBEt2SUFn8aC7LdnYEcshopjhZUMHcLt6gHvOySRaIv_s5tyPBlF-6OBRAOz6mNSKn31rbkkkcsIMamNE5ZUPXIm-ywSRuDGu9E4lJS7JaxYD2m19mIRFst3jIWj87eFLvDj7sAEitzf6ckB4AQBkgUECAQYAZIFBAgFGASAB4bznAmoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQ95cE0ggHCIBhEAEYHYAKA9gTDA&sigh=-KKrX4Wnsks&template_id=5001&tpd=AGWhJmuaxlLeVA9uJqBd_3EPQfwYUhysknO3-t5H7ehRO3bi3g,HTTP/1.1,value,1090,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,564,0,,,222,0,0,202,105,0,0,216.58.207.34,,329,
188,,2019-10-11T19:33:02.236+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,,542,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,-1,-1,0,-1,121,-1,0,216.58.205.228,,122,
189,,2019-10-11T19:33:02.342+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js,HTTP/1.1,,446,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,14512,,,-1,-1,43,-1,99,-1,0,216.58.207.34,,143,
190,,2019-10-11T19:33:02.373+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,,542,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,-1,-1,0,-1,125,-1,0,216.58.205.228,,125,
191,,2019-10-11T19:33:02.472+03:00,GET,https://df80k0z3fi8zg.cloudfront.net/files/instbid_1_34_release_20190807.js,HTTP/1.1,,391,0,,200,OK,HTTP/1.1,0,application/javascript,,,518,67213,,,378,0,110,343,96,0,0,143.204.194.42,,585,
192,,2019-10-11T19:33:02.512+03:00,GET,https://www.google.com/pagead/drt/ui,HTTP/1.1,,542,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/drt/si,401,246,,,-1,-1,0,-1,145,-1,0,216.58.205.228,,146,
193,,2019-10-11T19:33:02.812+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,241,0,0,201,102,0,0,172.217.23.98,,344,
194,,2019-10-11T19:33:03.253+03:00,GET,https://connect.facebook.net/en_US/sdk.js?hash=59193ddb751303a46906937b8ad57c7b&ua=modern_es6,HTTP/1.1,value,439,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,820,59072,,,236,0,107,210,95,0,0,157.240.1.23,,439,
195,,2019-10-11T19:33:03.843+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,value,584,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,516,11621,,,249,0,4,229,99,21,0,31.13.92.14,,375,
196,,2019-10-11T19:33:05.632+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,,444,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,3219,0,0,3186,115,37,0,172.217.23.130,,3373,
197,,2019-10-11T19:33:05.641+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js,HTTP/1.1,,462,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,-1,-1,86,-1,97,-1,0,216.58.207.34,,184,
198,,2019-10-11T19:33:05.749+03:00,GET,https://track-east.mobileadtrading.com/usersync?ru=https%3A%2F%2Fpixel.rubiconproject.com%2Ftap.php%3Fv%3D187462%26nid%3D4192%26put%3D%24%7BUID%7D%26expires%3D30,HTTP/1.1,value,549,0,,302,Found,HTTP/1.1,0,,,https://pixel.rubiconproject.com/tap.php?v=187462&nid=4192&put=5cdcc95a035a48a69cc95a035aa8a61a&expires=30,390,0,,,8773,0,0,8726,160,47,0,69.20.107.84,,8983,
199,,2019-10-11T19:33:05.755+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,,444,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,-1,-1,0,-1,115,-1,0,172.217.23.130,,115,
200,,2019-10-11T19:33:05.837+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html,HTTP/1.1,,450,0,,200,OK,HTTP/1.1,0,text/html,,,541,3491,,,5593,0,1,5565,89,0,0,216.58.207.65,,5684,
201,,2019-10-11T19:33:05.864+03:00,GET,https://www.facebook.com/x/oauth/status?client_id=74484753514&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.sporcle.com%2F&sdk=joey&wants_cookie_data=true,HTTP/1.1,value,558,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,596,0,,,244,0,0,209,172,0,0,157.240.1.35,,417,
202,,2019-10-11T19:33:05.880+03:00,GET,https://googleads.g.doubleclick.net/pagead/drt/si,HTTP/1.1,,444,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,888,0,,,-1,-1,0,-1,116,-1,0,172.217.23.130,,116,
203,,2019-10-11T19:33:06.000+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjssivzay03i3Wt0l7FcrJ3lSZWmXtHMznNRGKi1HUg853oi2ZwIFwI0Qopjjo3Ro9Tgc43Y5BErM5kkvtdbTLkW9raZAT9tJ10fsx15rP10odkcaQoM&sai=AMfl-YROZfZvIi8ZV_-TEiJ_Xla9ngeUQVXR_nSwcMxW20KeWhRBgwCzT8U3j4z5hQaiTVphvQNx1Tx-h7yRwZ8qJ8spYAFEXjWUq9rPoHgVRr8ONjqrjU6YI6K_gDg&sig=Cg0ArKJSzFu1SYDfj-hjEAE&cid=CAASFeRoJDIdcMNsLPE7lPfFzqPdXjmnnQ&id=ampim&o=33,5&d=728,90&ss=800,600&bs=800,600&mcvt=1018&mtos=0,0,1018,1018,1018&tos=0,0,1018,0,0&tfs=4929&tls=5947&g=100&h=100&pt=&tt=5947&rpt=&rst=1570811574279&r=v&adk=3241475122&avms=ampa",HTTP/1.1,value,919,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,237,0,0,207,120,0,0,216.58.205.226,,359,
204,,2019-10-11T19:33:06.560+03:00,GET,https://sync.adotmob.com/cookie/rubicon,HTTP/1.1,,427,0,,302,Found,HTTP/1.1,0,,,https://pixel.rubiconproject.com/tap.php?v=123034&nid=3956&put=03f5220400782b4cfb4b53cf&expires=1,597,0,,,9574,0,0,9535,113,38,0,185.183.112.148,,9727,
205,,2019-10-11T19:33:06.574+03:00,GET,https://acdn.adnxs.com/ib/static/usersync/v3/async_usersync.html,HTTP/1.1,,690,0,,200,OK,HTTP/1.1,0,text/html,,,372,506,,,222,0,0,199,30,33,0,212.55.188.252,,287,
206,,2019-10-11T19:33:06.593+03:00,GET,https://cdn.districtm.io/ids/idsync.4fd5df3e.js,HTTP/1.1,,739,0,,200,OK,HTTP/1.1,0,application/javascript,,,644,2132,,,341,0,16,319,92,0,0,104.16.190.66,,451,
207,,2019-10-11T19:33:06.605+03:00,GET,https://www.googletagservices.com/tag/js/gpt.js,HTTP/1.1,,363,0,,200,OK,HTTP/1.1,0,text/javascript,,,767,14512,,,804,0,51,778,119,0,0,172.217.23.98,,976,
208,,2019-10-11T19:33:06.625+03:00,GET,https://d.turn.com/r/du/id/L2NzaWQvMS9tcGlkLzQ1MzI1NTky/mpuid/K1MD73F2-25-42XP,HTTP/1.1,,466,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,-1,0,-1,0,,,0,No response received
209,,2019-10-11T19:33:06.628+03:00,GET,https://sb.scorecardresearch.com/b?c1=2&c2=23384447&cs_ucfr=1&ns__t=1570811574446&ns_c=UTF-8&cv=3.1e&c8=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&c7=https%3A%2F%2Fwww.sporcle.com%2F&c9=,HTTP/1.1,value,633,0,,204,No Content,HTTP/1.1,0,,,,250,0,,,875,0,0,848,103,0,0,96.17.200.131,,979,
210,,2019-10-11T19:33:06.629+03:00,GET,https://d.turn.com/r/du/id/L2NzaWQvMS9tcGlkLzMxODMxNDE0/mpuid/5d024e1f-8819-4eb9-879f-d038fdf4416e/rnd/0/url/https://sync.tidaltv.com/GenericUserSync.ashx?dpid=1161%2F,HTTP/1.1,value,555,0,,302,Found,HTTP/1.1,0,,,https://sync.tidaltv.com/GenericUserSync.ashx?dpid=1161%2F,473,0,,,901,0,0,878,115,0,0,46.228.164.13,,1017,
211,,2019-10-11T19:33:06.764+03:00,GET,https://connect.facebook.net/signals/config/134240187179576?v=2.9.5&r=stable,HTTP/1.1,value,392,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,592,66234,,,270,0,118,232,90,0,0,157.240.1.23,,480,
212,,2019-10-11T19:33:06.784+03:00,GET,https://acdn.adnxs.com/ib/static/usersync/v3/async_usersync.html,HTTP/1.1,,690,0,,200,OK,HTTP/1.1,0,text/html,,,372,506,,,166,0,0,146,36,0,0,212.55.188.252,,203,
213,,2019-10-11T19:33:06.839+03:00,GET,https://acdn.adnxs.com/ib/static/usersync/v3/async_usersync.html,HTTP/1.1,,690,0,,200,OK,HTTP/1.1,0,text/html,,,372,506,,,-1,-1,0,-1,29,-1,0,212.55.188.252,,29,
214,,2019-10-11T19:33:06.884+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,211,0,0,192,94,0,0,216.58.205.226,,306,
215,,2019-10-11T19:33:06.895+03:00,GET,https://tags.bluekai.com/site/5386?id=e44bc4b1-a70e-4677-a554-765af9912cba,HTTP/1.1,value,466,0,,302,Moved Temporarily,HTTP/1.1,0,,,https://r.dlx.addthis.com/e/getdata.xgi?na_exid=0xhWv7Ck999K%2BbO5&dt=br&pkey=ak930d7lx38dp&reppipe=%26phint%3D&repequal=%3D&ver=2&ru=https%3A%2F%2Ftags.bluekai.com%2Fsite%2F1407%3Flimit%3D0%26ret%3Dpixel%26phint%3Dna_id%3d%3Cna_id%3E,725,0,,,293,0,0,271,241,0,0,184.85.62.104,,535,
216,,2019-10-11T19:33:06.896+03:00,GET,https://sync.adkernel.com/user-sync?dsp=37&t=image&dspi=1&uid=sg6xcKyWgsY.AikABlFtu7krZg,HTTP/1.1,value,629,0,,200,OK,HTTP/1.1,0,image/gif,,,291,42,,,294,0,0,274,101,0,0,77.245.58.158,,397,
217,,2019-10-11T19:33:06.993+03:00,GET,https://pixel.rubiconproject.com/tap.php?v=187462&nid=4192&put=5cdcc95a035a48a69cc95a035aa8a61a&expires=30,HTTP/1.1,value,1347,0,,200,OK,HTTP/1.1,0,image/gif,,,1415,42,,,374,0,0,348,115,0,0,69.173.144.136,,490,
218,,2019-10-11T19:33:07.016+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,576,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,-1,-1,1,-1,100,-1,0,216.58.205.226,,101,
219,,2019-10-11T19:33:07.034+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,HTTP/1.1,value,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,239,0,0,202,102,0,0,172.217.23.98,,342,
220,,2019-10-11T19:33:07.052+03:00,GET,https://pixel.rubiconproject.com/tap.php?v=123034&nid=3956&put=03f5220400782b4cfb4b53cf&expires=1,HTTP/1.1,value,1338,0,,200,OK,HTTP/1.1,0,image/gif,,,1450,42,,,292,0,0,259,102,0,0,69.173.144.136,,395,
221,,2019-10-11T19:33:07.076+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=PageView&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570811587070&sw=800&sh=600&v=2.9.5&r=stable&ec=0&o=158&fbp=fb.1.1570811547188.2004393794&it=1570811582282&coo=false&rqm=GET,HTTP/1.1,value,640,0,,200,OK,HTTP/1.1,0,image/gif,,,362,44,,,-1,-1,0,-1,89,-1,0,157.240.1.35,,90,
222,,2019-10-11T19:33:07.133+03:00,GET,https://sic.33across.com/authorize?gdprConsentLength=0&version=2.58.0&agent=Mozilla%2F5.0%20(Windows%20NT%2010.0%3B%20Win64%3B%20x64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20HeadlessChrome%2F77.0.3865.90%20Safari%2F537.36&product=inview&userId=&sessionId=&publisherURL=https%3A%2F%2Fwww.sporcle.com%2F&referrerURL=&publisherId=dv3UEm-Yir5lQMacwqm_6l&publisher=sporcle2.com&viewportWidth=793&viewportHeight=579&screenWidth=800&screenHeight=600&scrollX=0&scrollY=0&pageVisibility=visible&pageWidth=992&pageHeight=8624&_=1570811574977&callback=_tynt_jp.ahg9j70p5,HTTP/1.1,value,1038,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,683,798,,,639,0,0,601,179,139,0,208.100.17.180,,960,
223,,2019-10-11T19:33:07.134+03:00,GET,https://secure.adnxs.com/async_usersync?cbfn=AN_async_load,HTTP/1.1,value,570,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,738,0,,,449,0,0,423,87,43,0,185.33.223.203,,581,
224,,2019-10-11T19:33:07.163+03:00,GET,https://sync.tidaltv.com/GenericUserSync.ashx?dpid=1161%2F,HTTP/1.1,value,568,0,,302,Found,HTTP/1.1,0,,,https://dpm.demdex.net/ibs:dpid=445&dpuuid=5d024e1f-8819-4eb9-879f-d038fdf4416e?redir=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1162,600,0,,,370,0,0,333,113,37,0,34.248.78.44,,522,
225,,2019-10-11T19:33:07.169+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=ViewContent&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570811587072&cd[freestar]=fa9b2f7f-b984-4ce7-8b12-b9efaff9e78f&cd[client]=416&cd[site]=592&cd[page]=b16b23b3764ffe407768af11aed47a6b&sw=800&sh=600&v=2.9.5&r=stable&ec=1&o=158&fbp=fb.1.1570811547188.2004393794&it=1570811582282&coo=false&rqm=GET,HTTP/1.1,value,763,0,,200,OK,HTTP/1.1,0,image/gif,,,362,44,,,-1,-1,0,-1,87,-1,0,157.240.1.35,,88,
226,,2019-10-11T19:33:07.226+03:00,GET,https://secure.adnxs.com/async_usersync?cbfn=AN_async_load,HTTP/1.1,value,570,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,738,0,,,-1,-1,0,-1,97,-1,0,185.33.223.203,,98,
227,,2019-10-11T19:33:07.231+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,1980,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,625,0,0,601,191,0,0,35.226.36.58,,818,
228,,2019-10-11T19:33:07.327+03:00,GET,https://secure.adnxs.com/async_usersync?cbfn=AN_async_load,HTTP/1.1,value,570,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,737,0,,,-1,-1,0,-1,88,-1,0,185.33.223.203,,89,
229,,2019-10-11T19:33:07.427+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,1964,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,-1,-1,0,-1,197,-1,0,35.226.36.58,,198,
230,,2019-10-11T19:33:07.490+03:00,GET,https://as-sec.casalemedia.com/cygnus?s=157545&v=7.2&r=%7B%22id%22%3A%22959e7a5b59384a4%22%2C%22imp%22%3A%5B%7B%22id%22%3A%22962dd2a0527b9e8%22%2C%22banner%22%3A%7B%22w%22%3A728%2C%22h%22%3A90%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22157545%22%2C%22sid%22%3A%22728x90%22%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%7D%2C%22regs%22%3A%7B%22ext%22%3A%7B%22gdpr%22%3A0%7D%7D%2C%22user%22%3A%7B%22ext%22%3A%7B%22consent%22%3A%22%22%7D%7D%7D&ac=j&sd=1&,HTTP/1.1,value,1048,0,,200,OK,HTTP/1.1,0,application/json,,,965,45,,,223,0,0,183,148,0,0,212.55.189.217,,373,
231,,2019-10-11T19:33:07.498+03:00,POST,https://ap.lijit.com/rtb/bid?src=prebid_prebid_1.32.0,HTTP/1.1,value,492,229,,200,OK,HTTP/1.1,0,application/json,,,551,50,,,253,0,0,235,121,0,0,216.52.2.48,,376,
232,,2019-10-11T19:33:07.509+03:00,POST,https://dmx.districtm.io/b/v1,HTTP/1.1,,789,291,,204,No Content,HTTP/1.1,0,,,,544,0,,,261,0,0,242,122,0,0,104.16.68.69,,385,
233,,2019-10-11T19:33:07.728+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier1;cmd=bid;cors=yes;bidfloor=1.31;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,361,0,0,333,169,0,0,152.199.22.24,,532,
234,,2019-10-11T19:33:07.757+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,473,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,841,19,,,490,0,0,448,100,23,0,37.252.173.22,,615,
235,,2019-10-11T19:33:07.758+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier2;cmd=bid;cors=yes;bidfloor=0.65;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,47,,,281,0,0,258,163,0,0,152.199.22.24,,445,
236,,2019-10-11T19:33:07.764+03:00,GET,https://dpm.demdex.net/ibs:dpid=445&dpuuid=5d024e1f-8819-4eb9-879f-d038fdf4416e?redir=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1162,HTTP/1.1,value,640,0,,302,Found,HTTP/1.1,0,,,https://sync.tidaltv.com/genericusersync.ashx?dpid=1162,691,0,,,447,0,0,428,103,35,0,3.248.26.129,,586,
237,,2019-10-11T19:33:07.862+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,472,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1084,143,,,-1,-1,0,-1,232,-1,0,37.252.173.22,,233,
238,,2019-10-11T19:33:07.863+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,2020,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,-1,-1,0,-1,194,-1,0,35.226.36.58,,194,
239,,2019-10-11T19:33:07.865+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,472,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,841,19,,,460,0,0,420,103,17,0,37.252.173.22,,582,
240,,2019-10-11T19:33:07.893+03:00,POST,https://hbopenbid.pubmatic.com/translator?source=prebid-client,HTTP/1.1,value,1050,676,,204,No Content,HTTP/1.1,0,,,,212,0,,,617,0,0,581,274,29,1,103.231.98.193,,923,
241,,2019-10-11T19:33:07.894+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,510,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57434,,,385,0,112,337,119,0,0,34.95.120.147,,618,
242,,2019-10-11T19:33:07.901+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier3;cmd=bid;cors=yes;bidfloor=0.43;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,-1,-1,0,-1,175,-1,0,152.199.22.24,,176,
243,,2019-10-11T19:33:07.954+03:00,GET,https://sporcle-d.openx.net/w/1.0/arj?ju=https%3A%2F%2Fwww.sporcle.com%2F&jr=&ch=UTF-8&res=800x600x24&ifr=false&tz=-180&tws=800x600&be=1&bc=hb_pb_2.1.5&dddid=dc9652cf-29ff-4671-863d-bb7c114e8226&nocache=1570811587242&gdpr_consent=&gdpr=0&pubcid=330050e5-8962-408a-bd2f-e99c1625f98e&aus=728x90&divIds=sporcle_728x90_ATF&auid=540386379&,HTTP/1.1,value,839,0,,200,OK,HTTP/1.1,0,application/json,,,571,174,,,446,0,0,408,109,0,0,34.95.120.147,,557,
244,,2019-10-11T19:33:07.960+03:00,GET,https://sic.33across.com/session/345/59mtvu3d/websocket?JSESSIONID=72cumho9-f2i9bum1-fxdea5xq-8eby320u,HTTP/1.1,value,702,0,,400,Bad Request,HTTP/1.1,0,,,,188,29,,,485,0,0,462,170,0,0,208.100.17.180,,656,
245,,2019-10-11T19:33:07.984+03:00,POST,https://ssc.33across.com/api/exchange,HTTP/1.1,,431,679,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,151,,,498,0,0,462,183,0,0,67.202.110.13,,683,
246,,2019-10-11T19:33:07.985+03:00,GET,https://ib.adnxs.com/jpt?id=14988416&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=50&cc=0&ivt=14&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.aeis7cr7g,HTTP/1.1,value,671,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,810,0,,,605,0,0,574,102,0,0,37.252.173.22,,709,
247,,2019-10-11T19:33:07.988+03:00,GET,https://ib.adnxs.com/jpt?id=11320366&size=728x90&referrer=https%3A%2F%2Fwww.sporcle.com%2F&prod=ISP&psa=0&pf=35&cc=0&ivt=14&iva=51&ivb=32&ivc=23&ivd=9&ive=2&ivp=83&osr=94&callback=_tynt_jp.a6hjrcjxq,HTTP/1.1,value,671,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,811,0,,,712,0,0,672,101,27,0,37.252.173.22,,842,
248,,2019-10-11T19:33:08.000+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=2&p_pos=unknown&gdpr=0&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=dc9652cf-29ff-4671-863d-bb7c114e8226&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.47005357805166104,HTTP/1.1,value,1381,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,468,0,0,441,113,0,0,69.173.144.140,,582,
249,,2019-10-11T19:33:08.037+03:00,POST,https://ssc.33across.com/api/v1/hb,HTTP/1.1,,516,318,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,133,,,772,0,0,750,186,0,0,67.202.110.13,,959,
250,,2019-10-11T19:33:08.053+03:00,POST,https://web.hb.ad.cpe.dotomi.com/s2s/header/24,HTTP/1.1,,493,576,,200,OK,HTTP/1.1,0,application/json,,,438,192,,,783,0,0,747,228,0,0,159.127.41.210,,1012,
251,,2019-10-11T19:33:08.131+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,510,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57435,,,-1,-1,45,-1,135,-1,0,34.95.120.147,,182,
252,,2019-10-11T19:33:08.267+03:00,GET,https://sync.tidaltv.com/genericusersync.ashx?dpid=1162,HTTP/1.1,value,569,0,,302,Found,HTTP/1.1,0,,,https://tags.bluekai.com/site/5379?id=5d024e1f-8819-4eb9-879f-d038fdf4416e&redir=https%3A%2F%2Fsync.tidaltv.com%2Fgenericusersync.ashx%3Fdpid%3D1163,599,0,,,289,0,0,264,100,0,0,34.248.78.44,,390,
253,,2019-10-11T19:33:08.311+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=29c72bc06c8189&ju=https%3A//www.sporcle.com/&jr=&nl=395%252C611%252C608&ul=586%252C674%252C621&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier1&c.pf=105&c.cc=0&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,842,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,256,0,3,223,111,0,0,34.95.120.147,,372,
254,,2019-10-11T19:33:08.318+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,510,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57430,,,-1,-1,38,-1,100,-1,0,34.95.120.147,,138,
255,,2019-10-11T19:33:08.430+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=281009b94552c8&ju=https%3A//www.sporcle.com/&jr=&nl=395%252C611%252C608&ul=586%252C674%252C621&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier2&c.pf=50&c.cc=0&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,841,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,-1,-1,4,-1,108,-1,0,34.95.120.147,,113,
256,,2019-10-11T19:33:08.545+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=2207b762c78768&ju=https%3A//www.sporcle.com/&jr=&nl=395%252C611%252C608%252C252&ul=586%252C674%252C621%252C273&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier3&c.pf=35&c.cc=0&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,857,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,-1,-1,0,-1,108,-1,0,34.95.120.147,,109,
