,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.ssl,timings.wait,timings.dns,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
186,,2019-10-09T17:33:43.174+03:00,GET,https://sync.1rx.io/usersync/bidswitch/bd6a3a77-7440-4f24-939a-c6875c001d53?gdpr=&gdpr_consent=,HTTP/1.1,761,0,,302,Found,HTTP/1.1,0,text/html,,https://aax-eu.amazon-adsystem.com/s/ecm3?id=RX-5a17b25b-2823-48bc-a942-3ff6c141f36e-001&ex=r1uam.com,643,0,,,0,-1,155,-1,-1,-1,0,8.41.222.152,,156,value,
187,,2019-10-09T17:33:43.192+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,757,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,0,252,328,0,0,288,3,34.95.124.132,,621,value,
188,,2019-10-09T17:33:43.205+03:00,GET,https://www.facebook.com/tr/?id=134240187179576&ev=Microdata&dl=https%3A%2F%2Fwww.sporcle.com%2F&rl=&if=false&ts=1570631623204&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22meta%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%7D&cd[OpenGraph]=%7B%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22og%3Atitle%22%3A%22Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website%22%2C%22og%3Adescription%22%3A%22Play%20thousands%20of%20free%20online%20trivia%20quiz%20games.%20There%20is%20a%20fun%20quiz%20about%20virtually%20every%20topic%20imaginable%3A%20Geography%2C%20History%2C%20Sports%2C%20Music%2C%20TV%20and%20more!%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%7B%22%40context%22%3A%22http%3A%2F%2Fschema.org%22%2C%22%40type%22%3A%22Organization%22%2C%22url%22%3A%22https%3A%2F%2Fwww.sporcle.com%22%2C%22logo%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fimages%2Flogo.png%22%2C%22potentialAction%22%3A%7B%22%40type%22%3A%22SearchAction%22%2C%22target%22%3A%22https%3A%2F%2Fwww.sporcle.com%2Fsearch%2F%3Fs%3D%7Bsearch_term_string%7D%22%2C%22query-input%22%3A%22required%20name%3Dsearch_term_string%22%7D%2C%22sameAs%22%3A%5B%22https%3A%2F%2Fwww.facebook.com%2FSporcle%22%2C%22https%3A%2F%2Fwww.twitter.com%2Fsporcle%22%2C%22https%3A%2F%2Fwww.youtube.com%2Fc%2Fsporcle%22%2C%22https%3A%2F%2Fplus.google.com%2F%2Bsporcle%2F%22%5D%7D%5D&sw=800&sh=600&v=2.9.4&r=stable&ec=2&o=158&fbp=fb.1.1570631519200.1525576485&it=1570631622318&coo=false&es=automatic&rqm=GET,HTTP/1.1,2306,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,0,-1,92,-1,-1,-1,0,157.240.1.35,,93,value,
189,,2019-10-09T17:33:43.261+03:00,GET,https://cdn.districtm.io/ids/?sellerid=10002&r=https%3A%2F%2Faax-eu.amazon-adsystem.com%2Fs%2Fecm3%3Fex%3Ddmx.com%26id%3D%7BUID%7D,HTTP/1.1,924,0,,200,OK,HTTP/1.1,0,text/html,,,500,80,,,0,144,178,0,0,222,0,104.16.68.69,,401,value,
190,,2019-10-09T17:33:43.349+03:00,POST,https://sic.33across.com/session/652/oujiyvyw/xhr_send?JSESSIONID=6h320g0h-2ad4qhdd-1djo2cic-20oyzuab,HTTP/1.1,852,1820,,204,No Content,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,0,230,161,0,0,296,0,52.71.209.36,,458,value,
191,,2019-10-09T17:33:43.453+03:00,GET,https://cdn.districtm.io/ids/idsync.4fd5df3e.js,HTTP/1.1,830,0,,200,OK,HTTP/1.1,0,application/javascript,,,644,2132,,,0,-1,141,-1,-1,-1,75,104.16.68.69,,217,,
192,,2019-10-09T17:33:43.533+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,757,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,0,-1,322,-1,-1,-1,3,34.95.124.132,,326,value,
193,,2019-10-09T17:33:43.554+03:00,POST,https://sic.33across.com/session/652/oujiyvyw/xhr_send?JSESSIONID=6h320g0h-2ad4qhdd-1djo2cic-20oyzuab,HTTP/1.1,851,319,,204,No Content,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,0,-1,158,-1,-1,-1,0,52.71.209.36,,159,value,
194,,2019-10-09T17:33:43.576+03:00,GET,https://aax-eu.amazon-adsystem.com/s/ecm3?id=RX-5a17b25b-2823-48bc-a942-3ff6c141f36e-001&ex=r1uam.com,HTTP/1.1,588,0,,200,OK,HTTP/1.1,0,image/gif,,,303,43,,,0,214,103,0,0,241,0,52.94.220.16,,346,value,
195,,2019-10-09T17:33:43.593+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsuHSgs546MnsBM_Cm4zsyMBfLG9Rp-HtYKU7ACgGMQZ-aB7gLqlwDQ-EUwXuGTwCiXYv10ZQqtH7nH-GPyhtjw0lHztBFy_jr-aBjQZHtZyNIBstN4&sai=AMfl-YRUsokQWcA04cvv34OETT68mhjIVi_VMpXp2KFfikzkdOEy8BaC92QUZpXGmddI1kGMLcgNqKsK5EbK2N4VyyrZjtL7IWqe46kwOIcyxdfKEJxK_60IwAbfLS10&sig=Cg0ArKJSzNjfVZCqAaCeEAE&cid=CAASEuRovrpHgr9dT--h_EzK53g8Jg&id=ampim&o=33,5&d=728,90&ss=800,600&bs=800,600&mcvt=1001&mtos=0,0,1001,1001,1001&tos=0,0,1001,0,0&tfs=198&tls=1199&g=100&h=100&pt=&tt=1199&rpt=&rst=1570631621117&r=v&adk=3241475122&avms=ampa",HTTP/1.1,915,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,0,151,120,0,0,179,0,172.217.21.194,,300,value,
196,,2019-10-09T17:33:43.862+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,757,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,0,-1,336,-1,-1,-1,0,34.95.124.132,,336,value,
197,,2019-10-09T17:33:43.939+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,1976,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,0,598,194,0,0,625,0,35.226.36.58,,821,,
198,,2019-10-09T17:33:44.021+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=1138162436159730&correlator=243349628745936&output=ldjh&impl=fif&adsid=NT&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191009&iu=%2F32867010%2FA_728x90&sz=728x90&scp=c%3D20%26r%3D110%26d%3Dsporcle2.com%26g%3Ddv3UEm-Yir5lQMacwqm_6l%26gd%3Ddv3UEm-Yir5lQMacwqm_6l%253Adesktop%26cc%3D154%26pf%3D50%26ivt%3D14%26iva%3D51%26ivb%3D33%26ivc%3D23%26ivd%3D9%26ive%3D2%26ivp%3D82%26osr%3D93%26pre%3Dapnx%253At%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26pre_sz%3Dapnx%253A0x0%2Caol%253A0x0%2Cox%253A0x0%2Cttx%253A0x0%26tier%3Dapnx%253A0%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26hb%3D0&cookie=ID%3D8faa3dca74067301%3AT%3D1570632514%3AS%3DALNI_MbpckDlzsL4beymBdxWCb9B-HR3Rw&cdm=www.sporcle.com&bc=31&abxe=1&lmt=1570631623&dt=1570631623799&dlt=1570631620830&idt=258&ea=0&frm=23&biw=793&bih=579&isw=1&ish=1&oid=3&adx=-10000&ady=-9995&adk=657788913&uci=njhmg8qwgfye&ifi=1&ifk=3196415080&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&nhd=1&iag=3&url=https%3A%2F%2Fwww.sporcle.com%2F&top=https%3A%2F%2Fwww.sporcle.com%2F&dssz=4&icsg=170&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=1x0&msz=728x90&ga_vid=264017639.1570631365&ga_sid=1570631624&ga_hid=1977741821&fws=256&ohw=0,HTTP/1.1,1735,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,826,118,,,0,186,286,0,0,211,0,172.217.22.98,,499,value,
199,,2019-10-09T17:33:44.032+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_rendering_2019100301.js,HTTP/1.1,486,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,24653,,,0,189,123,0,0,220,65,172.217.22.98,,410,,
200,,2019-10-09T17:33:44.034+03:00,GET,https://tpc.googlesyndication.com/safeframe/1-0-35/html/container.html?n=1,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,text/html,,,543,3491,,,0,191,91,0,0,222,3,172.217.16.129,,317,value,
201,,2019-10-09T17:33:44.151+03:00,POST,https://c.pub.network/c,HTTP/1.1,539,1956,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,0,-1,214,-1,-1,-1,0,35.226.36.58,,215,,
202,,2019-10-09T17:33:44.225+03:00,GET,https://ssp.pub.network/ssp-server/cookiesync?uid=[OUR_USER_COOKIE]&dsp=152&dsp_uid=93be5257e7ec187b,HTTP/1.1,581,0,,200,OK,HTTP/1.1,0,application/json,,,136,0,,,0,1054,189,3,0,1127,0,35.202.179.74,,1320,value,
203,,2019-10-09T17:33:44.233+03:00,GET,https://s.tribalfusion.com/real/tags/Sporcle/ROW/tags.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,412,13996,,,0,825,251,69,0,866,33,104.82.138.147,,1221,,
204,,2019-10-09T17:33:44.339+03:00,POST,https://sic.33across.com/session/652/oujiyvyw/xhr_send?JSESSIONID=6h320g0h-2ad4qhdd-1djo2cic-20oyzuab,HTTP/1.1,851,839,,204,No Content,HTTP/1.1,0,text/plain; charset=UTF-8,,,601,0,,,1,-1,174,-1,-1,-1,0,52.71.209.36,,176,value,
205,,2019-10-09T17:33:44.398+03:00,GET,https://dmx.districtm.io/s/v1/users/10002,HTTP/1.1,858,0,,302,Found,HTTP/1.1,0,,,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WSjVTR2hFUkhkQlZrbEhaMFppY2tsR2NtRm9ka3R6WkZCSyJ9.bTWI21UlldIlg0jKAWEQEj3RSSCLTVQA0zdIn2b_SzpDPdbo3i_Q7MEaPccGWZXJM_ADPBElKEawR1N0K_lrqw,828,0,,,0,194,117,0,0,228,0,104.16.190.66,,346,,
206,,2019-10-09T17:33:44.539+03:00,GET,https://s.tribalfusion.com/displayAd.js?dver=0.8&th=7550411084,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,570,330,,,0,-1,241,-1,-1,-1,0,104.82.138.147,,243,value,
207,,2019-10-09T17:33:44.803+03:00,GET,https://s.tribalfusion.com/j.ad?flashVer=0&ver=1.28&th=7550411084&tagKey=1070078049&loaderVer=0.1&site=sporcle&adSpace=row&center=1&env=display&size=300x250&busted=1&url=https%3A%2F%2Fwww.sporcle.com%2F&f=1&p=11551061&tKey=aAmneMWrjEUmMWPEUXPV3s3EJZcPPPMZd5&a=1&adContainerId=richmedia_2&rnd=11555056,HTTP/1.1,739,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,575,2299,,,0,-1,232,-1,-1,-1,0,104.82.138.147,,234,value,
208,,2019-10-09T17:33:44.912+03:00,GET,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WSjVTR2hFUkhkQlZrbEhaMFppY2tsR2NtRm9ka3R6WkZCSyJ9.bTWI21UlldIlg0jKAWEQEj3RSSCLTVQA0zdIn2b_SzpDPdbo3i_Q7MEaPccGWZXJM_ADPBElKEawR1N0K_lrqw,HTTP/1.1,772,0,,200,OK,HTTP/1.1,0,image/gif,,,303,43,,,0,328,176,34,0,355,0,52.94.232.32,,567,value,
209,,2019-10-09T17:33:45.062+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aFmRKWUqbvTEn6PaQZaSsQZaQbqsPW38UVfT4U2modiyXEPM2tbDPsZbB4AUZamdZaNVHJ7Xbfd1FQf0qaMRr3HWbU4WWB2nrQvQbrn1Eno3TZba4aQ1mEFKXFU8WH7XmP3ZamV7modrC3aZbg5tIs3mnZcnUbZd0Gn0YsF2XGbnmqvP2bYQWrBDUAv5REY0QsBsSHFv1WFmVPbp4sBUXafIXDmBebghZbY&mediaDataID=5406476&mediaName=frame.html,HTTP/1.1,910,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,270,,,0,-1,219,-1,-1,-1,0,104.82.138.147,,220,value,
210,,2019-10-09T17:33:45.097+03:00,GET,https://www.sporcle.com/adn/yfloor.php,HTTP/1.1,1635,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,683,0,,,0,-1,475,-1,-1,-1,0,13.225.249.58,,475,,
211,,2019-10-09T17:33:45.228+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aGmRKWREjQSsMoPtBv1WvsW6Ym2Gv10UBIT6Pn2PUhPPFE2HZbp1dvZbnWAv36U13cr6TcJaUsreRAUoUtQWWFf32FToWajxWaJ6STrLQVJCPrIrStraVcbT2FyxmtAoYaev2HvEQcrH2mnZdmWPqTtQ60bnkYFYfXaeMSFJDTFnPVtr0orJmRUJrYTJt3aFe4E30maMI1rUfUsYSyprwidfcDq&mediaDataID=5578346&mediaName=frame.html,HTTP/1.1,902,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,353,231,,,1,133,249,0,0,159,0,104.82.138.147,,410,value,
212,,2019-10-09T17:33:45.228+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aHmSoXRUMNYTQN5T7c2TrRnTZbKXUj9TWM1mmnZcns7mmtrH2TU72tZam46bZbnFbZb0V7PYsUV0cnpnE7V5U3UVUMHV6UVPTrQSsnMPHUu0dvoT6Yw2sZbYYUnDTAin2PUbQAFK2HYq0dUAnW2y56Zb15svgTVJdUcb8RAFvWdn3TrJ32r6wVTjpVaJ6QaYGSc3KQrisRHMiUVb52Fy4mTeEcy1E65&mediaDataID=7665496&mediaName=frame.html,HTTP/1.1,906,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,353,179,,,1,133,228,0,0,154,0,104.82.138.147,,385,value,
213,,2019-10-09T17:33:45.240+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aImSoXTTBlQEYZdSc3ZbPUivSdjbWVYT5U6umWimXEev4WvBPVjZa5mrJpHEtTHQ80r7aYFJ90EyORrQFWUY0VdF4nUbvPFBN1Tvy4aUf5q7XoTBDXFYcUdBXmmfKpGvtpdQJ3TYg3HaN5mvInrfGXGM0YVF2XG7nnEvU5Un2WbFZbWmvXQab1QVZboQHZbs1HrmW6ny2s3U0UZbDVmm549QS7pTWSD&mediaDataID=6680176&mediaName=frame.html,HTTP/1.1,906,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,198,,,0,140,235,0,0,162,0,104.82.138.147,,399,value,
214,,2019-10-09T17:33:45.242+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aJmSoXScFMQdJt1WJwTPnp3VrWXFvZdU6iv46UdPPMA4dQn1HYAmd6y4A3R5cj9VsBdWsj8RmZbmUt3UWrbY3rPnVTYxVEBlSEMFRcQZdQbupPH3dWG3R2U2xmWqq0qmN3H3ZdQV7H4A3HoWXoTW3fXbMkYbYfXaiMRrJGWUrSWWnXnUfvQrrqYqFp5aZbd4Tj0nTfHYrJfWHMXoAranrMBlOxMZbO&mediaDataID=6546596&mediaName=frame.html,HTTP/1.1,905,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,289,,,0,126,299,0,0,159,0,104.82.138.147,,460,value,
215,,2019-10-09T17:33:45.243+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aKmSoX1EZby5EJi4qjQnqfIXFF6THrTnPfCnsvrotfD5qQl2deN4AFImUvZdXsfS1sZb20Vfnnqn23F3TTFfHWPj3QaQSQGUMSdfr0HvrWmbv4sQ2YFFJUPPw46Zb9R6bH3trO0HULnWIo5PBW5s7eTc3jWVMePP3oUtFVWrJP2UAsVTMxWqJbQaBKScJBPFqnSHr9WVv52F6xode0XHqIak7FXX&mediaDataID=4056396&mediaName=frame.html,HTTP/1.1,903,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,352,196,,,0,121,258,0,0,156,0,104.82.138.147,,416,value,
216,,2019-10-09T17:33:45.286+03:00,GET,https://s.tribalfusion.com/p.media?clickID=aLmSoXSTJFSGFAPrIpSdriUcMR5ruqntqyXEmy2WbFSsfC56QHpdaoUtZb6Xrfd1FQf0qaMRFBZdUFY1TtQ4mb3oQrByYaUy3Efa5T75nEMC1rf7UtBWm6UBns7nmHnE2ar73dar5mjGnFbKXGbXYcQV0svxpT743FFWTFFZcUmM2RT32PGZbtQHUw1H7xVPfx3sU0XUQDVmiw2PQZbPS7neOZbsrr&mediaDataID=8039566&mediaName=frame.html,HTTP/1.1,905,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,351,261,,,0,-1,251,-1,-1,-1,0,104.82.138.147,,251,value,
217,,2019-10-09T17:33:45.413+03:00,GET,https://d2na2p72vtqyok.cloudfront.net/client-embed/ca3e1043-799d-4a44-bc34-c8546ee2da35.js,HTTP/1.1,406,0,,200,OK,HTTP/1.1,0,application/javascript,,,559,21365,,,0,329,89,0,0,358,63,143.204.178.147,,510,,
218,,2019-10-09T17:33:45.469+03:00,GET,https://s.tribalfusion.com/p.media?clickID=ammSoX2afRmE7KYbB7UHfXn63ZbmcvspWfK3qUk3Hmq3mbImbMEYGUTXGY30VvupEnT3FU2VbvZaWPv2REMXQsBqPW7t1WZbuTmYp3GBXYFZbJVmPn4AYdQ6BK2dZbqXWYZbmHao5mUR5GvgTVJ9Wcn6RPQoUWFWWrbP3r2pUqYvWqndQaJZbRsQIPFusRtvlWcfW5FqqmdeO0qep4dvgQrft68bej0&mediaDataID=6530936&mediaName=frame.html,HTTP/1.1,906,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,351,232,,,1,-1,261,-1,-1,-1,0,104.82.138.147,,263,value,
219,,2019-10-09T17:33:45.487+03:00,GET,https://s.tribalfusion.com/p.media?clickID=anmSoXRrmvRWvbVsjR2UqxmdemYTXm3tbZaQsjD4AJZbmWEoUHJhYbU6XrFe0TqqPrBHUFQSVWBUmbJpRUjtYTJr4q7c4EQRoEBIXFUaTWMRoAMJncrmodUJ3qZbg5tep46BGnbnZdXsM0YVFX0GrpnTj43bFVTFfZcWP75REQQQGMtQtbM0WvoVPby2GYVXbBLUmur4PQeR6MK4WQ00a3xblhi4o&mediaDataID=2713736&mediaName=frame.html,HTTP/1.1,904,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,351,228,,,0,-1,223,-1,-1,-1,0,104.82.138.147,,225,value,
220,,2019-10-09T17:33:45.567+03:00,GET,https://ib.adnxs.com/pxj?bidder=305&action=setuid(%2718072662388555631651%27)&seg=2587949&redir=https%3A//ib.adnxs.com/getuidu%3Fhttps%3A//a.tribalfusion.com/i.match%3Fp%3Db9%26u%3D%24UID,HTTP/1.1,1051,0,,302,Found,HTTP/1.1,0,text/html; charset=utf-8,,https://ib.adnxs.com/getuidu?https://a.tribalfusion.com/i.match?p=b9&u=$UID,1009,0,,,0,244,107,0,0,269,0,37.252.173.22,,378,value,
221,,2019-10-09T17:33:45.681+03:00,GET,https://ib.adnxs.com/getuidu?https://a.tribalfusion.com/i.match?p=b9&u=$UID,HTTP/1.1,1000,0,,200,OK,HTTP/1.1,0,image/gif,,,724,43,,,1,-1,109,-1,-1,-1,0,37.252.173.22,,111,value,
222,,2019-10-09T17:33:45.910+03:00,GET,https://a.tribalfusion.com/i.match?p=b24&u=18072662388555631651&redirect=https%3A%2F%2Fpublic-prod-dspcookiematching.dmxleo.com%2Fdspreply%3FdspId%3D15%26dspUserId%3D%24TF_USER_ID_ENC%24,HTTP/1.1,949,0,,302,Moved Temporarily,HTTP/1.1,0,text/html,,https://public-prod-dspcookiematching.dmxleo.com/dspreply?dspId=15&dspUserId=18072662388555631651,669,36,,,0,303,257,0,0,345,0,104.82.138.147,,603,value,
223,,2019-10-09T17:33:45.920+03:00,GET,https://b2c.insticator.com/v3/pages/usertracking,HTTP/1.1,579,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,431,2776,,,0,290,246,0,0,324,0,104.20.25.11,,571,,
224,,2019-10-09T17:33:45.930+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=exp&google_cm&google_sc&google_ula=2786954&google_hm=18072662388555631651,HTTP/1.1,843,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,"https://a.tribalfusion.com/i.match?p=b6&u=CAESEMBbE14Jy8mhz5Zg7t8BQls&google_cver=1&google_ula=2786954,0",906,313,,,0,357,106,0,0,393,0,172.217.22.66,,501,value,
225,,2019-10-09T17:33:45.958+03:00,GET,https://df80k0z3fi8zg.cloudfront.net/files/instbid_1_34_release_20190807.js,HTTP/1.1,391,0,,200,OK,HTTP/1.1,0,application/javascript,,,519,67213,,,0,324,94,0,0,360,219,143.204.178.34,,676,,
226,,2019-10-09T17:33:45.972+03:00,GET,https://c.amazon-adsystem.com/aax2/apstag.js,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,application/javascript,,,496,22193,,,0,338,119,0,0,373,89,13.226.3.186,,582,,
227,,2019-10-09T17:33:46.008+03:00,GET,https://dpm.demdex.net/ibs:dpid=22054&dpuuid=18072662388555631651&redir=https%3A//a.tribalfusion.com/i.match%3Fp%3Db13%26u%3D%24%7BDD_UUID%7D,HTTP/1.1,772,0,,302,Found,HTTP/1.1,0,,,https://dpm.demdex.net/demconf.jpg?et:ibs%7cdata:dpid=22054&dpuuid=18072662388555631651&redir=https%3A//a.tribalfusion.com/i.match%3Fp%3Db13%26u%3D%24%7BDD_UUID%7D,658,0,,,0,340,143,39,0,377,0,108.128.26.6,,561,,
228,,2019-10-09T17:33:46.012+03:00,GET,https://us-u.openx.net/w/1.0/cm?id=b9f5c7de-85f6-48cc-ba86-351b90373b6b&r=https%3A%2F%2Fa.tribalfusion.com%2Fi.match%3Fp%3Db12%26redirect%3Dhttps%253A%2F%2Fus-u.openx.net%2Fw%2F1.0%2Fsd%253Fid%253D537141727%2526val%253D%2524TF_USER_ID_ENC%2524%26u%3D,HTTP/1.1,1087,0,,302,Moved Temporarily,HTTP/1.1,0,image/gif,,https://a.tribalfusion.com/i.match?p=b12&redirect=https%3A//us-u.openx.net/w/1.0/sd%3Fid%3D537141727%26val%3D%24TF_USER_ID_ENC%24&u=f8f557d9-fb79-0dd7-3e41-f61245b40c3a,560,0,,,0,345,323,0,0,384,0,34.95.124.132,,709,value,
229,,2019-10-09T17:33:46.020+03:00,GET,https://eus.rubiconproject.com/usync.html?gdpr=0&gdpr_consent=,HTTP/1.1,2365,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,429,7650,,,1,252,146,0,0,284,0,23.34.190.24,,431,value,
230,,2019-10-09T17:33:46.023+03:00,GET,https://ads.pubmatic.com/AdServer/js/showad.js,HTTP/1.1,829,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,728,14898,,,0,179,132,0,0,218,0,212.55.189.139,,352,,
231,,2019-10-09T17:33:46.144+03:00,GET,https://cdn.districtm.io/ids/index.html,HTTP/1.1,868,0,,200,OK,HTTP/1.1,0,text/html,,,500,80,,,0,199,229,0,0,235,0,104.16.68.69,,465,,
232,,2019-10-09T17:33:46.158+03:00,GET,https://dpm.demdex.net/demconf.jpg?et:ibs%7cdata:dpid=22054&dpuuid=18072662388555631651&redir=https%3A//a.tribalfusion.com/i.match%3Fp%3Db13%26u%3D%24%7BDD_UUID%7D,HTTP/1.1,849,0,,302,Found,HTTP/1.1,0,,,https://a.tribalfusion.com/i.match?p=b13&u=54436466132731342510538324177535377772,717,0,,,0,-1,142,-1,-1,-1,0,108.128.26.6,,143,value,
233,,2019-10-09T17:33:46.180+03:00,GET,"https://a.tribalfusion.com/i.match?p=b6&u=CAESEMBbE14Jy8mhz5Zg7t8BQls&google_cver=1&google_ula=2786954,0",HTTP/1.1,866,0,,200,OK,HTTP/1.1,0,image/gif; charset=utf-8,,,534,43,,,0,-1,252,-1,-1,-1,0,104.82.138.147,,253,value,
234,,2019-10-09T17:33:46.192+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=0ccbf588-48d3-4e7c-b682-3ece01592e42&gdpr=0,HTTP/1.1,757,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,0,319,332,0,0,344,6,34.95.124.132,,684,value,
235,,2019-10-09T17:33:46.326+03:00,GET,https://tags.bluekai.com/site/4229?id=18072662388555631651&redir=https%3A%2F%2Fa.tribalfusion.com%2Fi.match%3Fp%3Db3%26u%3D%24_BK_UUID,HTTP/1.1,807,0,,302,Moved Temporarily,HTTP/1.1,0,,,https://a.tribalfusion.com/i.match?p=b3&u=mDZRm92v99ObToN5,549,0,,,0,430,243,32,0,455,0,23.55.22.143,,732,value,
236,,2019-10-09T17:33:46.362+03:00,GET,https://de.tynt.com/deb/v2?m=xch&rt=html&id=cMWh6SHhir6lW2aKkGJozW,HTTP/1.1,713,0,,200,,HTTP/1.1,0,text/html,,,438,592,,,0,416,180,0,0,442,0,208.100.17.187,,623,value,
237,,2019-10-09T17:33:46.438+03:00,GET,https://a.tribalfusion.com/i.match?p=b13&u=54436466132731342510538324177535377772,HTTP/1.1,874,0,,200,OK,HTTP/1.1,0,image/gif; charset=utf-8,,,566,43,,,0,-1,251,-1,-1,-1,0,104.82.138.147,,252,value,
238,,2019-10-09T17:33:46.507+03:00,GET,https://a.tribalfusion.com/i.match?p=b12&redirect=https%3A//us-u.openx.net/w/1.0/sd%3Fid%3D537141727%26val%3D%24TF_USER_ID_ENC%24&u=f8f557d9-fb79-0dd7-3e41-f61245b40c3a,HTTP/1.1,964,0,,302,Moved Temporarily,HTTP/1.1,0,text/html,,https://us-u.openx.net/w/1.0/sd?id=537141727&val=18072662388555631651,656,36,,,0,114,247,0,0,138,0,104.82.138.147,,387,value,
