,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.wait,timings.ssl,timings.dns,timings.send,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,response._error
174,,2019-10-09T17:50:49.961+03:00,GET,https://adserver-us.adtech.advertising.com/pubapi/3.0/9993.1/3581156/0/0/;noperf=1;alias=dv3.u.em-.yir5l.q.macwqm_6l_ISP_desktop_INTL_728x90_tier3;cmd=bid;cors=yes;bidfloor=0.43;v=2;,HTTP/1.1,,630,0,,200,OK,HTTP/1.1,0,application/json,,,365,48,,,185,299,0,0,321,0,0,152.199.22.24,,506,
175,,2019-10-09T17:50:49.964+03:00,POST,https://dmx.districtm.io/b/v1,HTTP/1.1,,789,237,,204,No Content,HTTP/1.1,0,,,,544,0,,,137,-1,-1,0,-1,0,-1,104.16.68.69,,137,
176,,2019-10-09T17:50:50.066+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,507,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57435,,,110,364,0,0,410,121,0,34.95.120.147,,642,
177,,2019-10-09T17:50:50.104+03:00,POST,https://dmx.districtm.io/b/v1,HTTP/1.1,,789,238,,204,No Content,HTTP/1.1,0,,,,544,0,,,108,-1,-1,0,-1,0,-1,104.16.68.69,,109,
178,,2019-10-09T17:50:50.201+03:00,GET,https://as-sec.casalemedia.com/cygnus?s=297262&v=7.2&r=%7B%22id%22%3A%2221e21fa0d9a03d5%22%2C%22imp%22%3A%5B%7B%22id%22%3A%222289a7733aa89e7%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A0%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22297262%22%2C%22sid%22%3A%22300x250%22%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%7D%7D&ac=j&sd=1&,HTTP/1.1,value,934,0,,200,OK,HTTP/1.1,0,application/json,,,965,45,,,137,297,0,0,329,0,0,212.55.189.217,,467,
179,,2019-10-09T17:50:50.202+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,445,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,841,19,,,87,331,0,0,362,0,0,185.33.223.204,,450,
180,,2019-10-09T17:50:50.220+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,463,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,840,19,,,99,237,0,0,268,0,0,185.33.223.204,,369,
181,,2019-10-09T17:50:50.240+03:00,POST,https://hb.emxdgt.com/?t=3000&ts=1570632649836,HTTP/1.1,value,440,275,,204,No Content,HTTP/1.1,0,text/html,,,307,0,,,98,369,0,0,398,0,0,18.196.104.43,,498,
182,,2019-10-09T17:50:50.260+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,446,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,841,19,,,94,-1,-1,0,-1,0,-1,185.33.223.204,,94,
183,,2019-10-09T17:50:50.273+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=17062&site_id=153530&zone_id=771344&size_id=15&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.34.0&x_source.tid=26270546-63cf-4f32-8396-51e72963df95&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.5347260788491799,HTTP/1.1,value,1419,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,101,386,0,0,421,0,0,213.19.162.41,,523,
184,,2019-10-09T17:50:50.281+03:00,POST,https://ssc.33across.com/api/exchange,HTTP/1.1,,431,681,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,374,151,,,194,557,0,0,588,0,0,208.100.17.180,,783,
185,,2019-10-09T17:50:50.283+03:00,GET,https://sic.33across.com/session/760/xbcp6_fg/websocket?JSESSIONID=5x3o618w-5j02ksdc-2zj9mr41-5jrbnz02,HTTP/1.1,value,823,0,,400,Bad Request,HTTP/1.1,0,,,,404,29,,,170,658,0,0,679,0,0,3.85.150.36,,850,
186,,2019-10-09T17:50:50.294+03:00,POST,https://ib.adnxs.com/ut/v3/prebid,HTTP/1.1,,584,445,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1119,143,,,159,-1,-1,0,-1,0,-1,185.33.223.204,,160,
187,,2019-10-09T17:50:50.300+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,507,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57432,,,99,-1,-1,0,-1,65,-1,34.95.120.147,,166,
188,,2019-10-09T17:50:50.339+03:00,POST,https://hb.emxdgt.com/?t=3000&ts=1570632650046,HTTP/1.1,value,440,275,,204,No Content,HTTP/1.1,0,text/html,,,307,0,,,113,257,0,0,274,0,0,18.196.104.43,,388,
189,,2019-10-09T17:50:50.356+03:00,GET,https://as-sec.casalemedia.com/cygnus?s=297262&v=7.2&r=%7B%22id%22%3A%2211a04ed43955744%22%2C%22imp%22%3A%5B%7B%22id%22%3A%2212d26382a9eea16%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A0%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22297262%22%2C%22sid%22%3A%22300x250%22%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%7D%7D&ac=j&sd=1&,HTTP/1.1,value,934,0,,200,OK,HTTP/1.1,0,application/json,,,858,45,,,331,-1,-1,0,-1,0,-1,212.55.189.217,,332,
190,,2019-10-09T17:50:50.378+03:00,GET,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=17062&site_id=153530&zone_id=771344&size_id=15&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.34.0&x_source.tid=8d87bee5-f414-4a34-a54e-ebc524775c3e&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.7072675875404455,HTTP/1.1,value,1419,0,,200,OK,HTTP/1.1,0,application/json,,,429,283,,,114,-1,-1,0,-1,0,-1,213.19.162.41,,115,
191,,2019-10-09T17:50:50.442+03:00,POST,https://ap.lijit.com/rtb/bid?src=prebid_prebid_1.34.0,HTTP/1.1,value,492,201,,200,OK,HTTP/1.1,0,application/json,,,551,50,,,99,191,5,0,220,0,0,216.52.2.19,,326,
192,,2019-10-09T17:50:50.476+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=26b83fbad43dac&ju=https%3A//www.sporcle.com/&jr=&nl=192%252C282%252C235%252C143%252C168&ul=209%252C325%252C287%252C162%252C190&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier1&c.pf=105&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,873,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,116,-1,-1,0,-1,0,-1,34.95.120.147,,117,
193,,2019-10-09T17:50:50.546+03:00,POST,https://ap.lijit.com/rtb/bid?src=prebid_prebid_1.34.0,HTTP/1.1,value,492,202,,200,OK,HTTP/1.1,0,application/json,,,551,50,,,97,-1,-1,0,-1,0,-1,216.52.2.19,,97,
194,,2019-10-09T17:50:50.596+03:00,POST,https://brightcombid.marphezis.com/hb,HTTP/1.1,,431,307,,204,No Content,HTTP/1.1,0,text/plain,,,244,0,,,164,582,99,0,637,0,0,34.224.155.46,,901,
195,,2019-10-09T17:50:50.668+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=242c5c8b621ae8&ju=https%3A//www.sporcle.com/&jr=&nl=192%252C282%252C235%252C143%252C168&ul=209%252C325%252C287%252C162%252C190&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier2&c.pf=50&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,872,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,200,214,0,0,258,0,0,34.95.120.147,,459,
196,,2019-10-09T17:50:50.690+03:00,GET,https://33across-d.openx.net/w/1.0/jstag?nc=17118521-33Across,HTTP/1.1,value,507,0,,200,OK,HTTP/1.1,0,text/javascript,,,324,57435,,,129,-1,-1,0,-1,35,-1,34.95.120.147,,165,
197,,2019-10-09T17:50:50.691+03:00,GET,https://ads.us.e-planning.net/hb/1/25987/1/www.sporcle.com/ROS?rnd=0.5988679047952106&e=divinsticatorad3%3A300x250&ur=https%3A%2F%2Fwww.sporcle.com%2F&r=pbjs&pbv=1.34.0&ncb=1&crs=UTF-8&,HTTP/1.1,value,557,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=iso-8859-1,,/hb/1/25987/1/www.sporcle.com/ROS?ct=1&rnd=0.5988679047952106&e=divinsticatorad3%3A300x250&ur=https%3A%2F%2Fwww.sporcle.com%2F&r=pbjs&pbv=1.34.0&ncb=1&crs=UTF-8&,630,373,,,110,389,0,0,418,0,0,5.178.65.251,,530,
198,,2019-10-09T17:50:50.703+03:00,POST,https://display.bfmio.com/prebid_display,HTTP/1.1,,434,454,,204,No Content,HTTP/1.1,0,text/plain;charset=iso-8859-1,,,347,0,,,164,565,132,0,594,0,0,3.223.142.24,,893,
199,,2019-10-09T17:50:50.727+03:00,GET,https://apex.go.sonobi.com/trinity.json?key_maker=%7B%223011f689e6f2175%22%3A%224c4c920a6cf262ee66db%7C300x250%22%7D&ref=https%3A%2F%2Fwww.sporcle.com%2F&s=646422be-2241-4f45-b9a2-38429dd22e94&pv=3a2e504a-3214-402f-9803-6fef645ef140&vp=mobile&lib_name=prebid&lib_v=1.34.0&us=5&,HTTP/1.1,value,649,0,,200,OK,HTTP/1.1,0,application/json,,,956,151,,,222,711,1,0,768,0,0,72.34.250.78,,993,
200,,2019-10-09T17:50:50.729+03:00,OPTIONS,https://pa.rxthdr.com/v3/c?publisherId=77361626-29f3-4a0b-acf4-156a20f0699f&host=sporcle.com,HTTP/1.1,value,511,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,358,0,,,165,432,0,0,467,0,0,52.6.53.150,,633,
201,,2019-10-09T17:50:50.739+03:00,GET,https://s.amazon-adsystem.com/ecm3?ex=dmx.com&id=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAyLCJ1c3IiOiJxZ1llc2dZYk1WSjVTbkZYY0dkYU9WZDFjWGRHU0VWSVEwUkRRVlo2VGpCbyJ9.vAyX9i9jcWZ4gYssu88E0PgeXdOefJBx0b5vP906f61l4Vs0zgieHzjTeqmQ4F02_nMkJXj6l3Qp53jO-7vx1g,HTTP/1.1,value,772,0,,200,OK,HTTP/1.1,0,image/gif,,,303,43,,,165,563,0,0,598,0,0,52.46.130.13,,765,
202,,2019-10-09T17:50:50.752+03:00,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,HTTP/1.1,,403,0,,200,OK,HTTP/1.1,0,application/javascript,,,593,2652,,,103,1430,27,0,1456,1,0,13.226.3.186,,1589,
203,,2019-10-09T17:50:50.762+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,2464,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,196,677,0,2,701,0,0,35.226.36.58,,900,
204,,2019-10-09T17:50:50.764+03:00,POST,https://brightcombid.marphezis.com/hb,HTTP/1.1,,431,307,,204,No Content,HTTP/1.1,0,text/plain,,,244,0,,,157,-1,-1,0,-1,0,-1,34.224.155.46,,158,
205,,2019-10-09T17:50:50.798+03:00,OPTIONS,https://pa.rxthdr.com/v3/c?publisherId=77361626-29f3-4a0b-acf4-156a20f0699f&host=sporcle.com,HTTP/1.1,value,511,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,358,0,,,167,267,0,0,297,0,0,52.6.53.150,,465,
206,,2019-10-09T17:50:50.805+03:00,GET,https://ads.us.e-planning.net/hb/1/25987/1/www.sporcle.com/ROS?rnd=0.6648159435207714&e=divinsticatorad3%3A300x250&ur=https%3A%2F%2Fwww.sporcle.com%2F&r=pbjs&pbv=1.34.0&ncb=1&crs=UTF-8&,HTTP/1.1,value,557,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=iso-8859-1,,/hb/1/25987/1/www.sporcle.com/ROS?ct=1&rnd=0.6648159435207714&e=divinsticatorad3%3A300x250&ur=https%3A%2F%2Fwww.sporcle.com%2F&r=pbjs&pbv=1.34.0&ncb=1&crs=UTF-8&,630,373,,,105,-1,-1,0,-1,0,-1,5.178.65.251,,106,
207,,2019-10-09T17:50:50.872+03:00,POST,https://display.bfmio.com/prebid_display,HTTP/1.1,,434,454,,204,No Content,HTTP/1.1,0,text/plain;charset=iso-8859-1,,,347,0,,,174,-1,-1,0,-1,0,-1,3.223.142.24,,175,
208,,2019-10-09T17:50:50.905+03:00,GET,https://33across-d.openx.net/w/1.0/acj?o=2f7dead416e31a&ju=https%3A//www.sporcle.com/&jr=&nl=282%252C235%252C143%252C168%252C304&ul=325%252C287%252C162%252C190%252C344&be=1&prf=0&auid=538526169&aus=728x90&bc=hb_2api&bt=5000&c.placement=dv3UEm-Yir5lQMacwqm_6l%3AISP%3Adesktop%3AINTL%3Atier3&c.pf=35&c.cc=154&res=800x600x24&plg=pm&ch=UTF-8&tz=-180&ws=1x1&ifr=1&tws=800x600,HTTP/1.1,value,872,0,,200,OK,HTTP/1.1,0,application/json,,,571,453,,,123,-1,-1,0,-1,0,-1,34.95.120.147,,124,
209,,2019-10-09T17:50:50.920+03:00,GET,https://ads.us.e-planning.net/hb/1/25987/1/www.sporcle.com/ROS?ct=1&rnd=0.5988679047952106&e=divinsticatorad3%3A300x250&ur=https%3A%2F%2Fwww.sporcle.com%2F&r=pbjs&pbv=1.34.0&ncb=1&crs=UTF-8&,HTTP/1.1,value,576,0,,200,OK,HTTP/1.1,0,application/json,,,575,603,,,123,-1,-1,0,-1,0,-1,5.178.65.251,,124,
210,,2019-10-09T17:50:50.920+03:00,GET,https://apex.go.sonobi.com/trinity.json?key_maker=%7B%222922ec03fedcce%22%3A%224c4c920a6cf262ee66db%7C300x250%22%7D&ref=https%3A%2F%2Fwww.sporcle.com%2F&s=f5097c6e-da4a-4cb7-8df2-57139dc59c39&pv=982f8386-4ffc-4617-9f14-f2e6fef99c15&vp=mobile&lib_name=prebid&lib_v=1.34.0&us=5&,HTTP/1.1,value,648,0,,200,OK,HTTP/1.1,0,application/json,,,956,149,,,225,611,0,0,646,0,0,72.34.250.78,,872,
211,,2019-10-09T17:50:50.952+03:00,GET,https://g2.gumgum.com/hbid/imp?si=18037&pi=3&gdprApplies=true&gdprConsent=null&vw=800&vh=600&sw=800&sh=600&pu=https%3A%2F%2Fwww.sporcle.com%2F&ce=true&dpr=1&jcsi=%5Bobject%20Object%5D&,HTTP/1.1,value,608,0,,200,OK,HTTP/1.1,0,application/json;charset=UTF-8,,,614,101,,,372,1068,0,0,1106,0,0,54.92.57.79,,1479,
212,,2019-10-09T17:50:50.963+03:00,POST,https://c.pub.network/c,HTTP/1.1,,539,2000,,200,OK,HTTP/1.1,0,text/plain;charset=utf-8,,,301,36,,,198,-1,-1,0,-1,0,-1,35.226.36.58,,199,
213,,2019-10-09T17:50:50.993+03:00,GET,"https://ad.360yield.com/hb?jsonp={%22bid_request%22:{%22id%22:%223108b678d8b1e5d%22,%22version%22:%224.4.0-JS-5.1%22,%22imp%22:[{%22id%22:%22268e0ddb412a5e%22,%22pid%22:%2222111532%22,%22tid%22:%2226270546-63cf-4f32-8396-51e72963df95%22,%22banner%22:{}}]}}",HTTP/1.1,value,628,0,,302,Found,HTTP/1.1,0,text/plain,,"https://ad.360yield.com:443/ul_cb/hb?jsonp=%7B%22bid_request%22:%7B%22id%22:%223108b678d8b1e5d%22,%22version%22:%224.4.0-JS-5.1%22,%22imp%22:%5B%7B%22id%22:%22268e0ddb412a5e%22,%22pid%22:%2222111532%22,%22tid%22:%2226270546-63cf-4f32-8396-51e72963df95%22,%22banner%22:%7B%7D%7D%5D%7D%7D",831,0,,,326,1015,110,0,1047,0,0,52.76.91.42,,1485,
214,,2019-10-09T17:50:51.047+03:00,GET,https://ads.us.e-planning.net/hb/1/25987/1/www.sporcle.com/ROS?ct=1&rnd=0.6648159435207714&e=divinsticatorad3%3A300x250&ur=https%3A%2F%2Fwww.sporcle.com%2F&r=pbjs&pbv=1.34.0&ncb=1&crs=UTF-8&,HTTP/1.1,value,576,0,,200,OK,HTTP/1.1,0,application/json,,,575,591,,,131,-1,-1,0,-1,0,-1,5.178.65.251,,131,
215,,2019-10-09T17:50:51.107+03:00,GET,https://hb.aralego.com/header?ver=ADGENT_PREBID-2018011501&ifr=0&bl=en-US&je=1&dnt=0&host=www.sporcle.com&u=https%3A%2F%2Fwww.sporcle.com%2F&ru=&adid=ad-8A2A9236DE933ED9FB7A926D7EA36879&w=300&h=250&,HTTP/1.1,value,570,0,,204,No Content,HTTP/1.1,0,,,,179,0,,,408,1162,0,0,1243,0,0,209.58.188.181,,1653,
216,,2019-10-09T17:50:51.108+03:00,GET,"https://ad.360yield.com/hb?jsonp={%22bid_request%22:{%22id%22:%2233f299fbd49af42%22,%22version%22:%224.4.0-JS-5.1%22,%22imp%22:[{%22id%22:%2224976f7a8baeeab%22,%22pid%22:%2222111532%22,%22tid%22:%228d87bee5-f414-4a34-a54e-ebc524775c3e%22,%22banner%22:{}}]}}",HTTP/1.1,value,629,0,,302,Found,HTTP/1.1,0,text/plain,,"https://ad.360yield.com:443/ul_cb/hb?jsonp=%7B%22bid_request%22:%7B%22id%22:%2233f299fbd49af42%22,%22version%22:%224.4.0-JS-5.1%22,%22imp%22:%5B%7B%22id%22:%2224976f7a8baeeab%22,%22pid%22:%2222111532%22,%22tid%22:%228d87bee5-f414-4a34-a54e-ebc524775c3e%22,%22banner%22:%7B%7D%7D%5D%7D%7D",832,0,,,346,957,0,0,982,0,0,52.76.91.42,,1329,
217,,2019-10-09T17:50:51.111+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,value,684,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,336,342,0,0,369,0,0,34.95.124.132,,706,
218,,2019-10-09T17:50:51.134+03:00,GET,https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?region=eu&endpoint=eu&p=a9eu&,HTTP/1.1,value,1259,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,416,2842,,,92,114,0,0,147,0,0,2.16.20.236,,239,
219,,2019-10-09T17:50:51.189+03:00,GET,https://a.tribalfusion.com/i.match?p=b10&u={rubicon_user_token}&redirect=https%3A//pixel.rubiconproject.com/tap.php%3Fv%3D111756%26nid%3D3856%26put%3D%24TF_USER_ID_ENC%24%26expires%3D180,HTTP/1.1,value,574,0,,302,Moved Temporarily,HTTP/1.1,0,text/html,,/z/i.match?p=b10&u={rubicon_user_token}&redirect=https%3A//pixel.rubiconproject.com/tap.php%3Fv%3D111756%26nid%3D3856%26put%3D%24TF_USER_ID_ENC%24%26expires%3D180,633,36,,,234,282,28,0,299,0,0,104.106.72.243,,563,
220,,2019-10-09T17:50:51.286+03:00,GET,https://pa.rxthdr.com/v3/c?publisherId=77361626-29f3-4a0b-acf4-156a20f0699f&host=sporcle.com,HTTP/1.1,value,463,0,,200,OK,HTTP/1.1,0,application/json,,,370,21,,,170,346,0,0,376,0,0,52.6.53.150,,547,
221,,2019-10-09T17:50:51.323+03:00,GET,"https://ad.360yield.com/ul_cb/hb?jsonp=%7B%22bid_request%22:%7B%22id%22:%223108b678d8b1e5d%22,%22version%22:%224.4.0-JS-5.1%22,%22imp%22:%5B%7B%22id%22:%22268e0ddb412a5e%22,%22pid%22:%2222111532%22,%22tid%22:%2226270546-63cf-4f32-8396-51e72963df95%22,%22banner%22:%7B%7D%7D%5D%7D%7D",HTTP/1.1,value,727,0,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,324,105,,,344,-1,-1,0,-1,0,-1,52.76.91.42,,344,
222,,2019-10-09T17:50:51.327+03:00,GET,https://g2.gumgum.com/hbid/imp?si=18037&pi=3&gdprApplies=true&gdprConsent=null&vw=800&vh=600&sw=800&sh=600&pu=https%3A%2F%2Fwww.sporcle.com%2F&ce=true&dpr=1&jcsi=%5Bobject%20Object%5D&,HTTP/1.1,value,608,0,,200,OK,HTTP/1.1,0,application/json;charset=UTF-8,,,614,101,,,362,-1,-1,0,-1,0,-1,54.92.57.79,,363,
223,,2019-10-09T17:50:51.430+03:00,GET,https://a.tribalfusion.com/z/i.match?p=b10&u={rubicon_user_token}&redirect=https%3A//pixel.rubiconproject.com/tap.php%3Fv%3D111756%26nid%3D3856%26put%3D%24TF_USER_ID_ENC%24%26expires%3D180,HTTP/1.1,value,636,0,,302,Moved Temporarily,HTTP/1.1,0,text/html,,https://pixel.rubiconproject.com/tap.php?v=111756&nid=3856&put=18072662388556296790&expires=180,598,36,,,236,-1,-1,0,-1,0,-1,104.106.72.243,,237,
224,,2019-10-09T17:50:51.465+03:00,GET,https://eu-u.openx.net/w/1.0/pd?plm=10&ph=8f5ed5d4-642c-4222-968a-d709c87ac3c8&gdpr=0,HTTP/1.1,value,684,0,,200,OK,HTTP/1.1,0,text/html,,,543,68,,,331,-1,-1,0,-1,1,-1,34.95.124.132,,334,
225,,2019-10-09T17:50:51.465+03:00,GET,https://pa.rxthdr.com/v3/c?publisherId=77361626-29f3-4a0b-acf4-156a20f0699f&host=sporcle.com,HTTP/1.1,value,463,0,,200,OK,HTTP/1.1,0,application/json,,,370,21,,,170,-1,-1,0,-1,0,-1,52.6.53.150,,170,
226,,2019-10-09T17:50:51.466+03:00,GET,"https://ad.360yield.com/ul_cb/hb?jsonp=%7B%22bid_request%22:%7B%22id%22:%2233f299fbd49af42%22,%22version%22:%224.4.0-JS-5.1%22,%22imp%22:%5B%7B%22id%22:%2224976f7a8baeeab%22,%22pid%22:%2222111532%22,%22tid%22:%228d87bee5-f414-4a34-a54e-ebc524775c3e%22,%22banner%22:%7B%7D%7D%5D%7D%7D",HTTP/1.1,value,728,0,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,324,106,,,335,-1,-1,0,-1,0,-1,52.76.91.42,,336,
227,,2019-10-09T17:50:51.556+03:00,GET,https://b1sync.zemanta.com/usersync/rubicon/,HTTP/1.1,,467,0,,302,Found,HTTP/1.1,0,text/html; charset=utf-8,,https://stags.bluekai.com/site/23178?id=OwCjio04BcHWu00sWrUW&redir=https%3A%2F%2Fb1sync.zemanta.com%2Fusersync%2Fbluekai%2Fcallback%2F%3Fd%3DNB2HI4DTHIXS64ZON52XIYTSMFUW4LTDN5WS65JRF5ZT6ZLYMNUGC3THMU6XE5LCNFRW63RGOJSWI2LSMVRXIPLIOR2HA4ZFGNASKMSGEUZEM4DJPBSWYLTSOVRGSY3PNZYHE33KMVRXILTDN5WSKMSGORQXALTQNBYCKM2GOYSTGRBRGQ2DKOJYEUZDM3TJMQSTGRBTHE4TEJJSGZSXQ4DJOJSXGJJTIQZTAJJSGZYHK5BFGNCF6X22KVEUIX27EZ5HK2LEHVHXOQ3KNFXTANCCMNEFO5JQGBZVO4SVK4,848,466,,,191,560,40,0,589,0,0,50.31.142.63,,822,
228,,2019-10-09T17:50:51.564+03:00,GET,https://token.rubiconproject.com/token?pid=27&a=1,HTTP/1.1,value,1164,0,,302,Found,HTTP/1.1,0,,,https://d.turn.com/r/du/id/L2NzaWQvMS9tcGlkLzQ1MzI1NTky/mpuid/K1JEMUKX-M-LLYF,559,0,,,112,391,0,0,412,0,0,69.173.144.165,,526,
229,,2019-10-09T17:50:51.966+03:00,GET,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=2588580982913228&correlator=4374999749540306&output=ldjh&impl=fif&eid=21064756&vrg=2019100301&guci=2.2.0.0.2.2.0.0&plat=1%3A536870920%2C2%3A536870920%2C8%3A134217736&sc=1&sfv=1-0-35&ecs=20191009&iu=%2F32867010%2FA_728x90&sz=728x90&scp=c%3D20%26r%3D110%26d%3Dsporcle2.com%26g%3Ddv3UEm-Yir5lQMacwqm_6l%26gd%3Ddv3UEm-Yir5lQMacwqm_6l%253Adesktop%26cc%3D154%26pf%3D50%26ivt%3D14%26iva%3D51%26ivb%3D33%26ivc%3D23%26ivd%3D9%26ive%3D2%26ivp%3D82%26osr%3D93%26pre%3Dapnx%253At%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26pre_sz%3Dapnx%253A0x0%2Caol%253A0x0%2Cox%253A0x0%2Cttx%253A0x0%26tier%3Dapnx%253A0%2Caol%253A0%2Cox%253A0%2Cttx%253A0%26hb%3D0&cookie=ID%3Dd9dc3ac81db83b58%3AT%3D1570633511%3AS%3DALNI_MZ4R8y0XvuxL511q3Ahbb13SdYLdA&cdm=www.sporcle.com&bc=31&abxe=1&lmt=1570632651&dt=1570632651677&dlt=1570632649027&idt=743&ea=0&frm=23&biw=793&bih=579&isw=1&ish=1&oid=3&adx=-10000&ady=-9995&adk=657788913&uci=xbempx1srxr&ifi=1&ifk=3196415080&u_tz=180&u_his=3&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&flash=0&nhd=1&iag=3&url=https%3A%2F%2Fwww.sporcle.com%2F&top=https%3A%2F%2Fwww.sporcle.com%2F&dssz=4&icsg=170&std=0&vis=1&dmc=8&scr_x=0&scr_y=0&psz=1x0&msz=728x90&ga_vid=1798716953.1570632415&ga_sid=1570632652&ga_hid=1271676739&fws=256&ohw=0,HTTP/1.1,value,1740,0,,200,OK,HTTP/1.1,0,text/plain; charset=UTF-8,,,826,118,,,274,216,0,0,243,0,0,216.58.207.34,,519,
