,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,response._error,timings.comment,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,timings.blocked,timings.ssl,comment,time,serverIPAddress,request.queryString.name
210,har_a3,2019-12-13T19:00:13.437+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/3w_HEtRGWgE.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,7094,,,,-1,-1,0,485,43,-1,-1,,530,31.13.90.6,value
211,har_a3,2019-12-13T19:00:13.538+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/4c56_sYLseJ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,2078,,,,-1,-1,0,433,16,-1,-1,,450,31.13.90.6,value
212,har_a3,2019-12-13T19:00:13.587+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/hAfqgJgKqcc.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,24578,,,,-1,-1,0,401,432,-1,-1,,833,31.13.90.6,value
213,har_a3,2019-12-13T19:00:13.688+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iylQ4/yj/l/en_US/OUmlQq4G1Dw.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,13256,,,,-1,-1,0,415,85,-1,-1,,500,31.13.90.6,value
214,har_a3,2019-12-13T19:00:13.775+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,780,10637,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,,-1,-1,0,129,0,-1,-1,,130,31.13.90.36,
215,har_a3,2019-12-13T19:00:13.786+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=UIPagelet&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=9&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1263,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1905,,,,-1,-1,0,127,0,-1,-1,,128,31.13.90.36,value
216,har_a3,2019-12-13T19:00:13.806+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yK/r/sdw2Nbo6t8k.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,13983,,,,-1,-1,0,385,93,-1,-1,,479,31.13.90.6,value
217,har_a3,2019-12-13T19:00:13.931+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iQce4/yS/l/en_US/b6P9rZ9gdzF.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,99428,,,,-1,-1,1,356,1083,-1,-1,,1441,31.13.90.6,value
218,har_a3,2019-12-13T19:00:13.986+02:00,GET,https://edge-chat.facebook.com/chat?region=lla&sid=1510040708055039,HTTP/1.1,822,0,,400,Bad Request,HTTP/1.1,0,,,,119,0,,,,0,223,1,201,0,0,193,,426,31.13.90.2,value
219,har_a3,2019-12-13T19:00:13.995+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yc/r/ayofr0a24Bw.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,6808,,,,-1,-1,1,429,45,-1,-1,,476,31.13.90.6,value
220,har_a3,2019-12-13T19:00:13.996+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/z97XDwvlm68.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,11958,,,,-1,-1,0,473,66,-1,-1,,541,31.13.90.6,value
221,har_a3,2019-12-13T19:00:14.002+02:00,GET,https://www.facebook.com/ajax/pagelet/generic.php/LitestandTailLoadPagelet?fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&ajaxpipe=1&ajaxpipe_token=AXgN2szE3iT9wEt-&no_script_path=1&data=%7B%22client_stories_count%22%3A2%2C%22cursor%22%3A%22MTU3NjI1NjQwMjoxNTc2MjU2NDAyOjI6LTc4MDg3MzI1NjYxMzExODg3ODM6MDo2NzY5OTY5Njk5NDcwMjc0NzQ4%22%2C%22pager_config%22%3A%22%7B%5C%22section_id%5C%22%3A%5C%22408239535924329%5C%22%2C%5C%22stream_id%5C%22%3Anull%2C%5C%22section_type%5C%22%3A1%2C%5C%22most_recent%5C%22%3Afalse%2C%5C%22ranking_model%5C%22%3Anull%2C%5C%22query_context%5C%22%3A%7B%5C%22head_request_time%5C%22%3A1576256402%7D%2C%5C%22use_new_feed%5C%22%3Atrue%2C%5C%22sequence%5C%22%3Anull%7D%22%2C%22scroll_count%22%3A1%2C%22story_id%22%3Anull%2C%22client_query_id%22%3A%224b7f3f35-103a-422b-a166-c8cba6749738%22%7D&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=fetchstream_1&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402&__adt=1&ajaxpipe_fetch_stream=1,HTTP/1.1,2014,0,,200,OK,HTTP/1.1,0,application/octet-stream,,,1212,34058,,,,-1,-1,0,131,675,-1,-1,,808,31.13.90.36,value
222,har_a3,2019-12-13T19:00:14.192+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/0INqEh7Ovg4.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,12649,,,,-1,-1,0,348,77,-1,-1,,426,31.13.90.6,value
223,har_a3,2019-12-13T19:00:14.289+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iVrn4/yE/l/en_US/7ZNpzi39-Rr.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,10446,,,,-1,-1,0,459,57,-1,-1,,517,31.13.90.6,value
224,har_a3,2019-12-13T19:00:14.427+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/zBAz8O90_xl.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,4327,,,,-1,-1,0,481,27,-1,-1,,510,31.13.90.6,value
225,har_a3,2019-12-13T19:00:14.479+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yn/r/1KU0Diixufi.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,9516,,,,-1,-1,1,459,58,-1,-1,,519,31.13.90.6,value
226,har_a3,2019-12-13T19:00:14.543+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y-/r/KfCSTSQ_ob6.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,6114,,,,-1,-1,1,460,34,-1,-1,,496,31.13.90.6,value
227,har_a3,2019-12-13T19:00:14.618+02:00,GET,https://www.facebook.com/ajax/presence/reconnect.php?__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=b&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402&reason=6&fb_dtsg=AQF7GIx9Ev0S%3AAQFWNfidsMJf,HTTP/1.1,1292,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,4242,,,,-1,-1,0,139,3,-1,-1,,143,31.13.90.36,value
228,har_a3,2019-12-13T19:00:14.627+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yE/r/u0LzYfq9F0z.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,17293,,,,-1,-1,0,499,110,-1,-1,,610,31.13.90.6,value
229,har_a3,2019-12-13T19:00:14.819+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i_3W4/yC/l/en_US/8CYXakwjIUU.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,36196,,,,-1,-1,0,553,663,-1,-1,,1217,31.13.90.6,value
230,har_a3,2019-12-13T19:00:14.853+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=MessengerMQTTPresenceReporting&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=c&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1378,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1239,,,,-1,-1,0,130,0,-1,-1,,131,31.13.90.36,value
231,har_a3,2019-12-13T19:00:14.939+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yr/l/0,cross/cI4GYWNPXt5.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,5446,,,,-1,-1,0,613,20,-1,-1,,635,31.13.90.6,value
232,har_a3,2019-12-13T19:00:15.000+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i_884/yk/l/en_US/Y2iIdrOjCHX.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,50222,,,,-1,-1,0,577,753,-1,-1,,1331,31.13.90.6,value
233,har_a3,2019-12-13T19:00:15.042+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iVUl4/yc/l/en_US/2vYVaF1evsw.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,630,129680,,,,-1,-1,0,661,1611,-1,-1,,2272,31.13.90.6,value
234,har_a3,2019-12-13T19:00:15.239+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iwa34/yH/l/en_US/NZl6p4ymqWV.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,10243,,,,-1,-1,0,686,62,-1,-1,,749,31.13.90.6,value
235,har_a3,2019-12-13T19:00:15.304+02:00,GET,https://6-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=0&partition=-2&clientid=06f0f746-ebb7-46ab-bda6-aeaee4982060&cb=en1w&idle=0&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&request_batch=1&msgr_region=LLA&state=active,HTTP/1.1,1038,0,,200,OK,HTTP/1.1,0,application/json,,,374,104,,,,32,384,0,169,0,0,363,,586,31.13.90.2,value
236,har_a3,2019-12-13T19:00:15.376+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ilCF4/yM/l/en_US/OS-XZ9Vk24e.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,15462,,,,-1,-1,0,662,93,-1,-1,,756,31.13.90.6,value
237,har_a3,2019-12-13T19:00:15.424+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=ChatInitialDataTransformer.bs&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=d&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1377,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1091,,,,-1,-1,0,129,0,-1,-1,,130,31.13.90.36,value
238,har_a3,2019-12-13T19:00:15.479+02:00,GET,https://6-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=0&partition=-2&clientid=06f0f746-ebb7-46ab-bda6-aeaee4982060&cb=c8oj&idle=0&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&sticky_token=96&sticky_pool=rash0c01_chatproxy-regional&state=active,HTTP/1.1,1074,0,,200,OK,HTTP/1.1,0,application/json,,,374,123,,,,-1,-1,0,190,0,-1,-1,,190,31.13.90.2,value
239,har_a3,2019-12-13T19:00:15.561+02:00,POST,https://clients4.google.com/chrome-sync/experimentstatus,HTTP/1.1,404,13,,200,OK,HTTP/1.1,0,application/vnd.google.octet-stream-compressible,,,637,32,,,,27,499,0,108,0,0,478,,635,172.217.23.174,
240,har_a3,2019-12-13T19:00:15.577+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/Czyfg_Wm46p.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,4961,,,,-1,-1,0,672,31,-1,-1,,704,31.13.90.6,value
241,har_a3,2019-12-13T19:00:15.586+02:00,POST,https://www.facebook.com/ego/feed/logging/impression/,HTTP/1.1,905,557,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1488,,,,-1,-1,0,130,0,-1,-1,,131,31.13.90.36,
242,har_a3,2019-12-13T19:00:15.588+02:00,POST,https://www.facebook.com/ego/feed/logging/impression/,HTTP/1.1,905,562,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1490,,,,-1,-1,0,124,0,-1,-1,,124,31.13.90.36,
243,har_a3,2019-12-13T19:00:15.592+02:00,POST,https://www.facebook.com/ego/feed/load/?service_id=friend_requests&loading_id=u_fetchstream_1_h&ids[0]=1426873676&ids[1]=100005073373343&ids[2]=100001552499087&ids[3]=100005212208583&ids[4]=100001851515958&qid=6769969750951522759&mf_story_key=7057748676510451301,HTTP/1.1,1114,482,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1532,,,,-1,-1,0,256,0,-1,-1,,257,31.13.90.36,value
244,har_a3,2019-12-13T19:00:15.682+02:00,GET,https://6-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=1&partition=-2&clientid=06f0f746-ebb7-46ab-bda6-aeaee4982060&cb=hp6h&idle=1&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&sticky_token=96&sticky_pool=rash0c01_chatproxy-regional&state=active,HTTP/1.1,1049,0,,0,,unknown,0,,,,-1,-1,,No response received,,-1,-1,0,0,0,-1,-1,,0,31.13.90.2,value
245,har_a3,2019-12-13T19:00:15.714+02:00,GET,https://www.facebook.com/ajax/pagelet/generic.php/LitestandTailLoadPagelet?fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&ajaxpipe=1&ajaxpipe_token=AXgN2szE3iT9wEt-&no_script_path=1&data=%7B%22client_stories_count%22%3A4%2C%22cursor%22%3A%22MTU3NjI1NTUxMDoxNTc2MjU1NTEwOjE6LTQwNTc2MjU2NzU1MTk4MTczNTA6MDo2NzY5OTY5Njk5NDcwMjc0NzQ4%22%2C%22pager_config%22%3A%22%7B%5C%22section_id%5C%22%3A%5C%22408239535924329%5C%22%2C%5C%22stream_id%5C%22%3Anull%2C%5C%22section_type%5C%22%3A1%2C%5C%22most_recent%5C%22%3Afalse%2C%5C%22ranking_model%5C%22%3Anull%2C%5C%22query_context%5C%22%3A%7B%5C%22head_request_time%5C%22%3A1576256402%7D%2C%5C%22use_new_feed%5C%22%3Atrue%2C%5C%22sequence%5C%22%3Anull%7D%22%2C%22scroll_count%22%3A2%2C%22story_id%22%3Anull%2C%22client_query_id%22%3A%22b0a878b4-3a81-40c3-9d58-cc09a433ca7f%22%7D&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=fetchstream_2&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402&__adt=2&ajaxpipe_fetch_stream=1,HTTP/1.1,2120,0,,200,OK,HTTP/1.1,0,application/octet-stream,,,1212,33994,,,,-1,-1,0,137,397,-1,-1,,535,31.13.90.36,value
246,har_a3,2019-12-13T19:00:15.990+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iL_r4/yZ/l/en_US/SnEKAM_mJLp.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,39083,,,,-1,-1,0,687,702,-1,-1,,1389,31.13.90.6,value
247,har_a3,2019-12-13T19:00:16.038+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3icuo4/yb/l/en_US/av327diDD00.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,7192,,,,-1,-1,0,792,49,-1,-1,,842,31.13.90.6,value
248,har_a3,2019-12-13T19:00:16.134+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/e9xf21osjHS.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,45716,,,,-1,-1,0,746,680,-1,-1,,1427,31.13.90.6,value
249,har_a3,2019-12-13T19:00:16.282+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iTCF4/y1/l/en_US/Qzckb_edRGq.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,33766,,,,-1,-1,0,751,631,-1,-1,,1382,31.13.90.6,value
250,har_a3,2019-12-13T19:00:16.312+02:00,POST,https://www.facebook.com/ego/feed/logging/impression/,HTTP/1.1,905,557,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1488,,,,-1,-1,0,128,0,-1,-1,,128,31.13.90.36,
251,har_a3,2019-12-13T19:00:16.314+02:00,POST,https://www.facebook.com/ego/feed/logging/impression/,HTTP/1.1,905,562,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1489,,,,-1,-1,0,125,0,-1,-1,,126,31.13.90.36,
252,har_a3,2019-12-13T19:00:16.317+02:00,POST,https://www.facebook.com/ego/feed/load/?service_id=friend_requests&loading_id=u_fetchstream_2_h&ids[0]=1426873676&ids[1]=100005073373343&ids[2]=100001552499087&ids[3]=100005212208583&ids[4]=100001851515958&qid=6769969755487571119&mf_story_key=7057748676510451301,HTTP/1.1,1114,482,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1531,,,,-1,-1,0,132,0,-1,-1,,132,31.13.90.36,value
253,har_a3,2019-12-13T19:00:16.332+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/QsQmNYiA8mV.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,2498,,,,-1,-1,0,829,20,-1,-1,,850,31.13.90.6,value
254,har_a3,2019-12-13T19:00:16.356+02:00,GET,https://www.facebook.com/ajax/pagelet/generic.php/LitestandTailLoadPagelet?fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&ajaxpipe=1&ajaxpipe_token=AXgN2szE3iT9wEt-&no_script_path=1&data=%7B%22client_stories_count%22%3A6%2C%22cursor%22%3A%22MTU3NjI0ODU4MzoxNTc2MjQ4NTgzOjY6MTc5MDEwNzk1NTI1MDc5MDA6MDo2NzY5OTY5Njk5NDcwMjc0NzQ4%22%2C%22pager_config%22%3A%22%7B%5C%22section_id%5C%22%3A%5C%22408239535924329%5C%22%2C%5C%22stream_id%5C%22%3Anull%2C%5C%22section_type%5C%22%3A1%2C%5C%22most_recent%5C%22%3Afalse%2C%5C%22ranking_model%5C%22%3Anull%2C%5C%22query_context%5C%22%3A%7B%5C%22head_request_time%5C%22%3A1576256402%7D%2C%5C%22use_new_feed%5C%22%3Atrue%2C%5C%22sequence%5C%22%3Anull%7D%22%2C%22scroll_count%22%3A3%2C%22story_id%22%3Anull%2C%22client_query_id%22%3A%228cbe935a-1efb-45ec-8c5a-b22560da7c51%22%7D&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=fetchstream_3&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402&__adt=3&ajaxpipe_fetch_stream=1,HTTP/1.1,2116,0,,200,OK,HTTP/1.1,0,application/octet-stream,,,1212,10339,,,,0,153,0,130,393,0,133,,677,31.13.90.36,value
255,har_a3,2019-12-13T19:00:16.476+02:00,GET,https://edge-chat.facebook.com/chat?region=lla&sid=808991575769087,HTTP/1.1,927,0,,400,Bad Request,HTTP/1.1,0,,,,119,0,,,,0,171,0,127,0,0,130,,300,31.13.90.2,value
256,har_a3,2019-12-13T19:00:16.804+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=lla&sid=6077393397612543&chunked=true,HTTP/1.1,930,651,,200,OK,HTTP/1.1,0,application/octet-stream,,,305,-1,,,,0,169,0,144,0,0,147,,314,31.13.90.2,value
257,har_a3,2019-12-13T19:00:16.883+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i4RE4/yF/l/en_US/doC-80paL6m.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,4743,,,,-1,-1,0,623,31,-1,-1,,655,31.13.90.6,value
258,har_a3,2019-12-13T19:00:16.904+02:00,POST,https://www.facebook.com/ego/feed/logging/impression/,HTTP/1.1,905,557,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1487,,,,-1,-1,0,122,0,-1,-1,,122,31.13.90.36,
259,har_a3,2019-12-13T19:00:16.908+02:00,POST,https://www.facebook.com/ego/feed/logging/impression/,HTTP/1.1,905,562,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1487,,,,-1,-1,0,125,0,-1,-1,,125,31.13.90.36,
