,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.blocked,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,serverIPAddress,comment,time,response._error
204,har_a2,2019-12-10T10:08:24.516+02:00,GET,https://edge-chat.facebook.com/chat?region=lla&sid=3699406383611903,HTTP/1.1,value,823,0,,400,Bad Request,HTTP/1.1,0,,,,119,-1,,,579,0,0,652,0,192,1,31.13.90.2,,847,
205,har_a2,2019-12-10T10:08:24.550+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/yWkjaAuA2zI.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11551,,,-1,-1,-1,-1,0,122,3,31.13.90.6,,125,
206,har_a2,2019-12-10T10:08:24.667+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i1lW4/y0/l/en_US/oLNUPkvNlhz.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,263615,,,-1,-1,-1,-1,0,66,294,31.13.90.6,,360,
207,har_a2,2019-12-10T10:08:24.678+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ihWX4/yh/l/en_US/_dg4lShkJ8R.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2554,,,-1,-1,-1,-1,0,137,15,31.13.90.6,,153,
208,har_a2,2019-12-10T10:08:24.688+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/UhA5IiCXlto.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2445,,,-1,-1,-1,-1,0,156,0,31.13.90.6,,156,
209,har_a2,2019-12-10T10:08:24.688+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/MBl98MB42Od.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,141,,,-1,-1,-1,-1,0,156,0,31.13.90.6,,156,
210,har_a2,2019-12-10T10:08:24.689+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yS/r/nOgTmh4kzHF.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,10540,,,-1,-1,-1,-1,0,153,2,31.13.90.6,,155,
211,har_a2,2019-12-10T10:08:24.690+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iiXQ4/yT/l/en_US/V-LFhKY208J.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9786,,,-1,-1,-1,-1,0,146,6,31.13.90.6,,152,
212,har_a2,2019-12-10T10:08:24.833+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i49t4/yB/l/en_US/1Vnyj2ESs0m.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,49685,,,-1,-1,-1,-1,0,148,19,31.13.90.6,,168,
213,har_a2,2019-12-10T10:08:24.853+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/1hEWExdaDAS.png,HTTP/1.1,,490,0,,200,OK,HTTP/1.1,0,image/png,,,553,1178,,,-1,-1,-1,-1,0,126,0,31.13.90.6,,127,
214,har_a2,2019-12-10T10:08:25.082+02:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,,858,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1093,66,,,-1,-1,-1,-1,0,263,0,185.60.218.35,,263,
215,har_a2,2019-12-10T10:08:25.225+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=MessengerMQTTPresenceReporting&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWwWhE98nwgUaofUvGbwSwIK7EiwXwk8S2S4o5K58O0BoiwBx61zwzwno2NDwb-q7oc8rwr8467UaU6W78jG0I8hwIXwAwlU-cw5MKi8wl8G1uz8oxC2i17CzEmgK7o884y0YobGwCxe1Ty8aU-7Eowey&__csr=&__req=9&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1361,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,1310,,,-1,-1,-1,-1,0,179,0,185.60.218.35,,180,
216,har_a2,2019-12-10T10:08:25.372+02:00,GET,https://www.facebook.com/sem_campaigns/sem_pixel_test/?google_pixel_category=1&google_pixel_src=https%3A%2F%2Fgoogleads.g.doubleclick.net%2Fpagead%2Fviewthroughconversion%2F995153884%2F%3Fvalue%3D1.00%26currency_code%3DUSD%26label%3DOfKoCPXz2VwQ3K_D2gM%26guid%3DON%26script%3D0&encoded_one=AQQf1hTcqdxwIQ0wzCYgorccZC09hp5syEY6fBBO-EsPBW-_BkhLA4Mius1FQLu2faH59GMCB9yVa0VaxXQvmepH&encoded_two=AQSYlO8wIwjIobrv0bUEfvOZ7q1fRGtBkkI1GLlhKK6E5fr_6ksA6tm82a9hOlIgH-J9b7yNsV_QpZ649HQZiPrC,HTTP/1.1,value,1407,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1214,16,,,-1,-1,-1,-1,0,300,0,185.60.218.35,,300,
217,har_a2,2019-12-10T10:08:25.458+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,,897,8141,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,-1,-1,-1,-1,0,163,0,185.60.218.35,,163,
218,har_a2,2019-12-10T10:08:25.582+02:00,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0,HTTP/1.1,value,657,0,,302,Found,HTTP/1.1,0,image/gif,,https://www.google.com/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=42983822,1254,42,,,398,0,0,460,0,73,0,216.58.204.66,,534,
219,har_a2,2019-12-10T10:08:25.617+02:00,GET,https://0-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=0&partition=-2&clientid=6e7f665e-b2e2-42b2-a063-c2e0d80b1dbe&cb=4uxd&idle=0&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&request_batch=1&msgr_region=LLA&state=active,HTTP/1.1,value,1051,0,,200,OK,HTTP/1.1,0,application/json,,,374,104,,,228,0,87,299,0,148,0,31.13.90.2,,534,
220,har_a2,2019-12-10T10:08:25.771+02:00,GET,https://0-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=0&partition=-2&clientid=6e7f665e-b2e2-42b2-a063-c2e0d80b1dbe&cb=cbdv&idle=1&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&sticky_token=96&sticky_pool=rash0c01_chatproxy-regional&state=active,HTTP/1.1,value,1075,0,,200,OK,HTTP/1.1,0,application/json,,,374,123,,,-1,-1,-1,-1,0,156,0,31.13.90.2,,156,
221,har_a2,2019-12-10T10:08:25.937+02:00,GET,https://0-edge-chat.facebook.com/pull?channel=p_100044446269082&seq=1&partition=-2&clientid=6e7f665e-b2e2-42b2-a063-c2e0d80b1dbe&cb=9c9j&idle=1&qp=y&cap=8&iris_enabled=false&pws=fresh&isq=1&msgs_recv=0&uid=100044446269082&viewer_uid=100044446269082&sticky_token=96&sticky_pool=rash0c01_chatproxy-regional&state=active,HTTP/1.1,value,1050,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,-1,-1,0,0,0,31.13.90.2,,0,No response received
222,har_a2,2019-12-10T10:08:25.977+02:00,GET,https://www.google.com/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=42983822,HTTP/1.1,value,660,0,,302,Found,HTTP/1.1,0,image/gif,,https://www.google.co.il/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=42983822&ipr=y,837,42,,,249,0,0,318,0,83,0,172.217.169.4,,402,
223,har_a2,2019-12-10T10:08:26.007+02:00,GET,https://edge-chat.facebook.com/chat?region=lla&sid=7951173034180607,HTTP/1.1,value,929,0,,400,Bad Request,HTTP/1.1,0,,,,119,0,,,91,0,0,168,0,115,0,31.13.90.2,,284,
224,har_a2,2019-12-10T10:08:26.350+02:00,GET,https://www.google.co.il/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=42983822&ipr=y,HTTP/1.1,value,668,0,,200,OK,HTTP/1.1,0,image/gif,,,664,42,,,222,0,0,287,0,96,0,216.58.210.227,,384,
225,har_a2,2019-12-10T10:08:26.522+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iIvb4/yA/l/en_US/m_NTmSlDcn8.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,416,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,32868,,,-1,-1,-1,-1,0,62,20,31.13.90.6,,82,
226,har_a2,2019-12-10T10:08:26.523+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqiV4/yg/l/en_US/i2NfcZ_M9mN.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,416,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,53120,,,-1,-1,-1,-1,0,74,108,31.13.90.6,,183,
227,har_a2,2019-12-10T10:08:26.524+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixLf4/yi/l/en_US/RzUZXyfPpkB.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,416,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,37639,,,-1,-1,-1,-1,0,79,114,31.13.90.6,,193,
228,har_a2,2019-12-10T10:08:26.524+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iY_v4/yD/l/en_US/E5debFZMRmF.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,416,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,24055,,,-1,-1,-1,-1,0,157,34,31.13.90.6,,192,
229,har_a2,2019-12-10T10:08:26.525+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iwOb4/y2/l/en_US/oGm0j0KmNl1.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,416,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,45098,,,-1,-1,-1,-1,0,158,39,31.13.90.6,,197,
230,har_a2,2019-12-10T10:08:26.526+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iyl-4/ya/l/en_US/FVeO__S_7QH.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,416,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,84726,,,-1,-1,-1,-1,0,69,135,31.13.90.6,,204,
231,har_a2,2019-12-10T10:08:26.576+02:00,GET,https://www.facebook.com/typeahead/search/facebar/bootload/?placeholder_id=u_0_7&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWwWhE98nwgUaofUvGbwSwIK7EiwXwk8S2S4o5K58O0BoiwBx61zwzwno2NDwb-q7oc8rwr8467UaU6W78jG0I8hwIXwAwlU-cw5MKi8wl8G1uz8oxC2i17CzEmgK7o884y0YobGwCxe1Ty8aU-7Eowey&__csr=&__req=b&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1352,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,42795,,,-1,-1,-1,-1,0,212,269,185.60.218.35,,482,
232,har_a2,2019-12-10T10:08:26.606+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yG/l/0,cross/aXn90Knkl1N.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,610,201,,,-1,-1,-1,-1,0,124,0,31.13.90.6,,124,
233,har_a2,2019-12-10T10:08:26.634+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade%2CRequestsJewel%2CChatSidebarDropdown.react%2CChatSidebarComposeLink.react%2CChatSidebarGroupCreateButtonReactComponent&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWwWhE98nwgUaofUvGbwSwIK7EiwXwk8S2S4o5K58O0BoiwBx61zwzwno2NDwb-q7oc8rwr8467UaU6W78jG0I8hwIXwAwlU-cw5MKi8wl8G1uz8oxC2i17CzEmgK7o884y0YobGwCxe1Ty8aU-7Eowey&__csr=&__req=c&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1458,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,6634,,,-1,-1,-1,-1,0,247,4,185.60.218.35,,251,
234,har_a2,2019-12-10T10:08:26.672+02:00,GET,https://www.facebook.com/ajax/photos/snowlift/init.php?fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWwWhE98nwgUaofUvGbwSwIK7EiwXwk8S2S4o5K58O0BoiwBx61zwzwno2NDwb-q7oc8rwr8467UaU6W78jG0I8hwIXwAwlU-cw5MKi8wl8G1uz8oxC2i17CzEmgK7o884y0YobGwCxe1Ty8aU-7Eowey&__csr=&__req=d&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1326,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,12134,,,-1,-1,-1,-1,0,207,105,185.60.218.35,,312,
235,har_a2,2019-12-10T10:08:26.708+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iNZm4/yL/l/en_US/8oh4EUvNQuY.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4590,,,-1,-1,-1,-1,0,81,0,31.13.90.6,,81,
236,har_a2,2019-12-10T10:08:26.719+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yc/r/q2aGRli6cJS.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,405,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,71110,,,-1,-1,-1,-1,0,89,42,31.13.90.6,,132,
237,har_a2,2019-12-10T10:08:26.739+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/12oLmRonhS1.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,405,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,51595,,,-1,-1,-1,-1,0,62,37,31.13.90.6,,100,
238,har_a2,2019-12-10T10:08:26.862+02:00,GET,https://www.facebook.com/pages/?category=liked&ref=bookmarks&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&ajaxpipe=1&ajaxpipe_token=AXgm_yVp_-M6-xBv&no_script_path=1&quickling[version]=1001519530%3B0%3B&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWwWhE98nwgUaofUvGbwSwIK7EiwXwk8S2S4o5K58O0BoiwBx61zwzwno2NDwb-q7oc8rwr8467UaU6W78jG0I8hwIXwAwlU-cw5MKi8wl8G1uz8oxC2i17CzEmgK7o884y0YobGwCxe1Ty8aU-7Eowey&__csr=&__req=fetchstream_1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302&__adt=1&ajaxpipe_fetch_stream=1,HTTP/1.1,value,1643,0,,200,OK,HTTP/1.1,0,application/octet-stream,,,1329,10687,,,-1,-1,-1,-1,0,197,23,185.60.218.35,,220,
239,har_a2,2019-12-10T10:08:26.922+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,,1069,861,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,-1,-1,-1,-1,0,202,0,185.60.218.35,,202,
240,har_a2,2019-12-10T10:08:26.926+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yV/r/nYN5Om6ilwl.png,HTTP/1.1,,490,0,,200,OK,HTTP/1.1,0,image/png,,,554,12583,,,-1,-1,-1,-1,0,66,16,31.13.90.6,,83,
241,har_a2,2019-12-10T10:08:26.990+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,,1070,4175,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,-1,-1,-1,-1,0,176,0,185.60.218.35,,177,
242,har_a2,2019-12-10T10:08:26.992+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/rMABNocYSvI.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,8830,,,-1,-1,-1,-1,0,112,7,31.13.90.6,,120,
243,har_a2,2019-12-10T10:08:26.992+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/LlV67Y3jApF.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,6239,,,-1,-1,-1,-1,0,91,19,31.13.90.6,,111,
244,har_a2,2019-12-10T10:08:26.992+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/9c1uvcrT0TZ.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,6149,,,-1,-1,-1,-1,0,82,5,31.13.90.6,,88,
245,har_a2,2019-12-10T10:08:26.993+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yF/l/0,cross/XIqAg6tm3-_.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,2172,,,-1,-1,-1,-1,0,89,0,31.13.90.6,,89,
246,har_a2,2019-12-10T10:08:26.993+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yL/l/0,cross/Fr-ya4Hq9MG.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,19275,,,-1,-1,-1,-1,0,111,9,31.13.90.6,,120,
247,har_a2,2019-12-10T10:08:27.002+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yY/l/0,cross/5Y99vMnMYKD.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,3524,,,-1,-1,-1,-1,0,101,1,31.13.90.6,,103,
248,har_a2,2019-12-10T10:08:27.082+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/SBdwmyMSxEh.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,15666,,,-1,-1,-1,-1,0,62,15,31.13.90.6,,78,
249,har_a2,2019-12-10T10:08:27.091+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yZ/l/0,cross/Gn-6-jzMmjW.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,5745,,,-1,-1,-1,-1,0,90,2,31.13.90.6,,93,
250,har_a2,2019-12-10T10:08:27.107+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iO8K4/yA/l/en_US/7-PBXKvQaMq.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,35684,,,-1,-1,-1,-1,0,78,14,31.13.90.6,,93,
251,har_a2,2019-12-10T10:08:27.107+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3il1O4/yx/l/en_US/k7Ov7MVCHsE.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7277,,,-1,-1,-1,-1,0,80,1,31.13.90.6,,82,
252,har_a2,2019-12-10T10:08:27.119+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iibo4/yz/l/en_US/JBl4kwzFZJL.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7181,,,-1,-1,-1,-1,0,81,1,31.13.90.6,,83,
253,har_a2,2019-12-10T10:08:27.120+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iFiu4/yL/l/en_US/iL47iKUJLRy.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9671,,,-1,-1,-1,-1,0,81,4,31.13.90.6,,86,
254,har_a2,2019-12-10T10:08:27.162+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yx/l/0,cross/_bjg_YTzHUD.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,2842,,,-1,-1,-1,-1,0,61,0,31.13.90.6,,62,
255,har_a2,2019-12-10T10:08:27.186+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/xx8VSfKs5wp.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,37258,,,-1,-1,-1,-1,0,103,9,31.13.90.6,,112,
256,har_a2,2019-12-10T10:08:27.191+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yE/l/0,cross/juHy6hHNzKC.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,13253,,,-1,-1,-1,-1,0,103,4,31.13.90.6,,107,
257,har_a2,2019-12-10T10:08:27.206+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/BiCeEtHpnVG.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,2446,,,-1,-1,-1,-1,0,92,0,31.13.90.6,,93,
258,har_a2,2019-12-10T10:08:27.206+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/ys/l/0,cross/ePXKWVVYkja.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,8310,,,-1,-1,-1,-1,0,94,0,31.13.90.6,,94,
259,har_a2,2019-12-10T10:08:27.209+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ihzL4/yN/l/en_US/zRlCEnLAc2k.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,21684,,,-1,-1,-1,-1,0,99,3,31.13.90.6,,103,
260,har_a2,2019-12-10T10:08:27.227+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/coakLZcMomK.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,6678,,,-1,-1,-1,-1,0,74,3,31.13.90.6,,77,
261,har_a2,2019-12-10T10:08:27.301+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i5CP4/yR/l/en_US/Qr9yEmNi9qt.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9675,,,-1,-1,-1,-1,0,88,6,31.13.90.6,,95,
262,har_a2,2019-12-10T10:08:27.303+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iJRM4/yj/l/en_US/u3ZyZjQg4kN.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,5631,,,-1,-1,-1,-1,0,69,1,31.13.90.6,,71,
263,har_a2,2019-12-10T10:08:27.304+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y3/r/goNreKiFUG5.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4990,,,-1,-1,-1,-1,0,81,5,31.13.90.6,,86,
264,har_a2,2019-12-10T10:08:27.304+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8cMTamLIoSa.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,15250,,,-1,-1,-1,-1,0,87,4,31.13.90.6,,92,
265,har_a2,2019-12-10T10:08:27.306+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iTt74/yi/l/en_US/GrvsY_VDDaV.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,2260,,,-1,-1,-1,-1,0,61,0,31.13.90.6,,62,
